更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-07-01,株式会社テクノメディアラボ,ベンダ（ハードウェア・ソフトウェア）,2,ソフトウェア開発およびファームウェア、ハードウェア開発システムサービスに関わるビジネスデベロップメント開発システム構築およびソフトウェア開発の支援QAに関わる調査、分析、検証メディア周辺に関する技術調査、市場調査、研究・開発知的財産の調査および分析、知財戦略立案研究開発戦略立案および支援 (論文作成支援、プロジェクト提案書作成支援 等),東京都港区港南2-16-1,2009,,17,20百万円,https://tmedialab.com/,,
2024-08-01,株式会社ギブリー,ベンダ（ハードウェア・ソフトウェア）,25,2009年創業。「世界で最も必要とされるテクノロジー企業群をつくり、デジタル大国として日本を再生させる」ことをミッションとするITベンチャー企業です。グローバル開発組織と事業創造力を強みに、３事業11サービスに及ぶ多角的な事業を展開、日本を代表する大手企業や先端テックカンパニーの課題解決をテクノロジーで支援しています。◆DX人材の採用・育成・評価プラットフォーム「Track」◆マーケティングDX支援サービス、◆業務効率化ソリューション「PEP」「法人GAI Powered by GPT-4」などを提供。,東京都渋谷区南平台町15-13帝都渋谷ビル8F,2009,31.0,100,10百万円,http://givery.co.jp/,,
2024-07-01,株式会社ＭＩＬＩＺＥ,ベンダ（ハードウェア・ソフトウェア）,9,■事業領域（一部抜粋）①金融アドバイスのDX②金融マーケティングDX③市場運用・リスク管理の高度化,東京都港区芝浦4-12-38CANAL GATE SHIBAURA（キャナル ゲート芝浦）ビル,2009,,106,"1,851百万円",https://milize.co.jp/,,
2024-08-01,株式会社イクシス,ITコンサルティング,53,同社は「ロボット×テクノロジーで社会を守る」というミッションの実現を目指し、社会インフラや産業インフラの老朽化、少子高齢化による人口減および熟練技術者の減少といった社会の課題に向き合い、「ロボットとテクノロジーの力で社会をもっとより良いものにしていきたい」という想いから、ロボット技術を核とした、「AI」「IoT」「データサービス」を融合した事業を推進しています。■事業内容：・社会・産業インフラ向け ロボットの開発及び販売・AI／XR、３Dデータソリューション,神奈川県川崎市幸区新川崎7-7かわさき新産業創造センター,1998,40.0,105,100百万円,http://www.ixs.co.jp/,,
2024-07-01,株式会社アイジュピタ,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容コンピュータソフトウェアの設計・開発・試験・ソフトウェアの受託開発・パッケージソフトウェアの請負開発,福井県越前市味真野町10-30-3,1990,,18,10百万円,https://www.ijupiter.co.jp/,,
2024-06-01,メモリー株式会社,システムインテグレータ（SIer）,2,■企業概要：私たちメモリーは『とんがったスタイル』のもと、メモリー独自のコンセプトを打ち出し、お客様それぞれに最も適した様々な環境（商品・サービス・技術・機会・情報・知的財産）の構築を手がけてきました。その根底にあるのは、「世界中のあらゆる企業の中で、一番の《感動》《サービス》をお客様に提供する」という企業理念です。私たちは、メモリーらしい色や個性を大切に、その強みを最大限活かして、お客様に感動を呼ぶサービスを提供できるよう、さらなる努力を重ねてまいります。これからもトンガリつづけるメモリーに、どうぞご期待ください。,愛知県知多郡東浦町森岡上半之木54-1,1998,27.3,50,10百万円,https://www.memoly.com/,,
2024-07-01,株式会社ビーネット,システムインテグレータ（SIer）,2,■事業内容：制御ソフト開発、WEB系システム開発■事業の特徴：（1）WEB系・オープン系システム開発（2）Windows制御ソフト開発（3）マイコン制御ソフト開発（4）製品技術グループ（制御系ソフトウェア開発）（5）情報技術グループ（情報処理系ソフトウェア開発）,京都府京都市下京区烏丸通仏光寺下ル大政所町680-1第八長谷ビル9F,2000,38.2,27,10百万円,http://www.benet-jp.com/,,
2024-08-01,イオンアイビス株式会社,システムインテグレータ（SIer）,41,■企業概要：同社はイオングループの「ITサービスの機能」、「バックオフィス業務を行うシェアードサービスセンター」を担う、グループ内でも中核にある機能会社です。,千葉県千葉市美浜区中瀬1-5-1イオンタワー12F,2009,,452,490百万円,http://www.aeonibs.co.jp/,,
2024-07-01,高度情報通信株式会社,ITアウトソーシング,2,■事業内容： （1）システムインテグレーション事業・システムコンサルテーション・システムインテグレーション・システム設計・開発・運用・クラウド設計・開発・運用・業種別ソリューション(銀行・保険・証券、製造、公共・官庁、その他サービス)・オンサイトサポート（2）インフラ事業・ネットワーク・サーバーシステム設計・構築・運用・監視・セキュリティシステム設計・構築・運用・オンサイトサポート（3）ITスクール事業・プログラミング研修・ITサポート研修,東京都新宿区西新宿6-5-1新宿アイランドタワー4F,1997,,110,30百万円,https://www.aimax.com/,,
2024-07-01,株式会社モバリティー,ベンダ（ハードウェア・ソフトウェア）,1,■モバイルを中心としたソリューション開発・運用■コンテンツサービスの企画・開発・運営■店舗接客支援ツール開発■システムデータ分析■キッティング・端末保守■LINE公式アカウント運用■Webサイト制作プライバシーマーク：第10824045号一般労働者派遣事業許可：派13－306871,東京都港区東麻布3丁目2番1号 狸穴アークビル2F／本社,2009,38.0,43,1669万円,https://www.mobality.jp/,代表取締役社長 佐藤 正広,
2024-08-01,株式会社マクロアーク,ベンダ（ハードウェア・ソフトウェア）,1,■会社概要2009年の創業以来、同社は公共系の大手企業をメインクライアントに、基幹系・業務系のシステム開発を手掛けてきました。近年は受託開発部門を中枢事業とし、電力・エネルギー系のシステム開発や公共系のシステム開発を手掛けています。,大阪府大阪市中央区備後町3-1-10木村ビル2F,2009,,3,3百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社リンクテクノロジー,システムインテグレータ（SIer）,6,■事業内容：業務系システム開発全般（販売管理、顧客管理、在庫管理他）、製造業向け開発（駅務機器、半導体製造装置関連組込開発、生産管理）、インターネット、イントラネット（Web）を利用した各種BtoB、BtoCサービスシステム開発、ネットワーク通信機器関連ドライバー、アプリケーション開発,東京都大田区大森北1-5-1,2009,35.0,52,40百万円,http://www.link-tech.co.jp/index.html,,
2024-08-01,株式会社アーヴァイン・システムズ,システムインテグレータ（SIer）,7,■企業概要: エンターテイメント、エンタープライズ両分野で多くの実績を持ち、2004年の設立以来、上流コンサルから開発・運用・保守まで、一貫したサービスを提供しています。 AWS認定パートナーであり、クラウド環境へのサービス移行、クラウド環境でのインフラ設計・構築・運用を得意としています。自社サービスを含めた複数の新規事業プロジェクトが稼働中です。 ■事業内容:Webアプリケーション&ネットワーク・システム開発/ITコンサルティング/システム運用保守,東京都品川区東五反田1-10-10オフィスT＆U B1F,2004,35.0,23,3百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社ネットワーク応用技術研究所,システムインテグレータ（SIer）,22,■企業概要：九州電力グループの1社として、九州電力向けのみならず、グループ外企業向けのシステム開発を行なっています。2019年4月には同じ九州電力グループのQT netの子会社となり、QTnetのネットワークインフラを中心とした経営基盤と、同社が培ってきたソフトウェアを中心とした研究開発ノウハウ等を融合することで両社のシナジー効果を最大限発揮し、IoT・AIプラットフォーム開発など、お客さまへの新たな価値創造に向けて取り組んでいます。,福岡県福岡市博多区博多駅前1-4-4JPR博多ビル6F,2003,42.0,49,45百万円,https://www.nalab.jp/,,
2024-08-01,株式会社バイタリフィ,システムインテグレータ（SIer）,1,【幅広い案件、年間休日126日以上、恵比寿駅徒歩2分、平均在籍年数6年以上】■主な事業内容：DX化支援事業Web制作、アプリ開発、システム開発、SNS運用、オフショア開発、自社製品の開発導入を通じて顧客のDX化をサポートしている。エンジニア、デザイナー、ディレクターなど開発を15年以上に渡ってすべて自社で内製しているのが強み。,東京都渋谷区恵比寿西1-9-6アストゥルビル8F,2005,40.0,48,80百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,アヴァンスクリエイティブソフト株式会社,ベンダ（ハードウェア・ソフトウェア）,2,"■事業内容： (1)組込み制御系開発(2)ビジネスアプリ開発(3)iOSアプリ開発：iPhone,Androidビジネスアプリ開発",大阪府大阪市中央区南船場4-12-22心斎橋東栄ビル4F,2006,39.0,14,10百万円,https://acs-pro.com/,,
2024-08-01,株式会社メソドロジック,システムインテグレータ（SIer）,6,■概要：当社は、東証プライム上場企業グループで、IT戦略の上流から下流まで幅広くカバーするアーキテクト集団です。最新技術をいち早く理解し、ビジネス戦略に整合した戦略的な基幹システムを提案しています。大手企業のIT戦略策定、システム企画、システムアーキテクチャ設計・構築といった上流工程に特化したITコンサルティングを強みとしています。,東京都新宿区西新宿2-4-1新宿NSビル,2009,44.0,44,15百万円,https://www.methodologic.co.jp/,,
2024-08-01,株式会社プレジール,システムインテグレータ（SIer）,3,■システムサービス部：【プロジェクトの統括業務/PMO】プロジェクト推進において、「何が本当にプロジェクトのためになるのか」が重要であると考えます。それを理解するために、私たちは、日頃から個々の業務の目的と課題を共有し、お客様と密にコミュニケーションを取ることを心がけています。プロジェクトの問題を解決するために、ときにはお客様の立場に立ち、意見を言わせていただくこともあります。お客様に寄り添い、与えられた役割以上のパフォーマンスを出すことで、プロジェクトを成功へと導きます。,東京都新宿区高田馬場3-20-11第2林ビル402,2009,33.0,25,10百万円,http://www.plaisir-i.com/,,
2024-06-01,株式会社マイス・ワン,システムインテグレータ（SIer）,6,■事業内容：コンベンション・展示会などに関するITシステムの設計・開発・運用・コンサルティング,東京都中央区日本橋3-10-5オンワードパークビルディング,2009,,,30百万円,https://www.mice-one.co.jp//,,
2024-08-01,Ｔｒａｎｚａｘ株式会社,システムインテグレータ（SIer）,2,■当社について：当社は、国から指定を受けた電子債権記録機関（Tranzax電子債権株式会社）を傘下に持つFintech系IT企業です。日本には電子債権記録機関が5社ありますが、他4社は手形と一括決済方式にほぼ特化した専門店型です。当社のTranzax電子債権株式会社は、親会社に金融機関を持たず、地域中心かつ金融機関自由参加型の電子債権記録機関として、国から５番目に指定を受けました。,東京都港区新橋1-12-9,2009,,,"2,809百万円",https://www.tranzax.co.jp/,,
2024-08-01,メディアリンク株式会社,ベンダ（ハードウェア・ソフトウェア）,16,■事業内容：当社は、2009年に設立し15年目を迎える会社で、設立からグループ全体で増収増益をしている急成長ITベンチャー企業です。「まだ見たことのない未来を、お客様に感動を！」というミッション実現のため、今まで以上にチャレンジ、成長し、業界シェアNo.１を目指しております。,東京都港区芝5-31-17PMO田町5F,2009,35.0,126,100百万円,https://www.medialink-ml.co.jp/,,
2024-08-01,株式会社アクセル・モード,システムインテグレータ（SIer）,10,【プライム案件8超/大手顧客を中心のクライアントワークと自社事業で14年連続増収増益中のIT企業】創業以来、業種やジャンルを問わず、さまざまなシステムの受託開発に携わり現在ではITコンサル～開発～デザイン＆プロモーションまで、一貫したサービスの提供に注力しています。また、自社サービスの展開にも力を入れています。,東京都中央区新川2-20-5NEOビル 6F,2009,30.6,140,40百万円,https://www.axcel-mode.co.jp/,,
2024-08-01,株式会社ナツバ,通信キャリア・ISP・データセンター,9,■事業内容： イベント・販売の請負業務、一般派遣業務、各種通信サービスの販売取次業務,大阪府東大阪市長田中2-2-30長田エミネンスビル7F,2009,26.0,48,48百万円,https://natsuba.com/,,
2024-08-01,トランスブート株式会社,ベンダ（ハードウェア・ソフトウェア）,3,■企業概要：私たちはモノづくりを得意とする会社です。ハードウェア / ソフトウェア / デザイン ― モノを作る上で必要な業務を社内一貫で手掛けています。■事業内容：(1)デマンド制御システム(2)スマートメータ(3)システム受託（企画・設計・開発）■ビジョン： 同社は「アイディア」を形にするモノづくり企業として、モノづくりを通じて社会への貢献できる会社を目指し、「昨日の自分よりも、今日の自分のほうが成長している」言えるように社員全員が一丸となってモノづくりに取り組み、挑戦しています。,滋賀県大津市瀬田大江町横谷1-5龍谷大学REC,2009,38.0,8,10百万円,http://www.tranceboot.com/,,
2024-07-01,株式会社マジックウェイ,システムインテグレータ（SIer）,1,■事業内容：セキュリティ脅威への対策・コンサルティング、ファイヤーウォール製品の導入、エンドポイント製品の導入・運用、セキュリティオペレーションセンターの構築と運用、システム開発（オープン系、Web系システムの各種開発業務）、インフラ構築（サーバ、ネットワーク設計・構築）、システム運用（運用・監視業務、ヘルプデスクサービス）、ECサイト・Webサイトの企画・制作・運用、ディレクション業務、デザイン・バナー作成,東京都渋谷区恵比寿4-22-10ユニゾebisu422 9F,2004,30.0,35,20百万円,http://www.magicway.co.jp/,,
2024-07-01,株式会社プリマジェスト,ベンダ（ハードウェア・ソフトウェア）,38,■事業内容：・イメージ情報ソリューション ・イメージ情報の処理に関するハードウェアおよびソフトウェアの開発・製造・システムインテグレーション・イメージ情報の処理に関する受託業務 ・メンテナンス、その他上記ハードウェア・ソフトウェアの保守、消耗品の販売、その他,神奈川県川崎市幸区堀川町580ソリッドスクエア東館12F,1968,,2488,100百万円,http://www.primagest.co.jp/,,
2024-08-01,株式会社ティー・エス・シー,システムインテグレータ（SIer）,1,■事業内容： ITを駆使しその技術と問題解決を図れるソリューションを提供することで、社会の進歩発展に貢献してまいります。（1）プラットフォームビジネス事業プラットフォームビジネス事業では、サービスを稼動させる上での、基盤部分のシステム開発に携わっております。ハード制御・OS・デバイスといった、いわゆる組み込みプログラミングを得意とするメンバーで構成されており、システムの開発時には高い実績を修めております。,宮城県仙台市青葉区本町1-11-1HF仙台本町ビルディング11階,1998,,65,10百万円,http://www.tscnet.co.jp/,,
2024-07-01,株式会社ハイテックシステムズ,システムインテグレータ（SIer）,3,1．地方自治体ソリューション（導入／設計／開発／運用サポート）2．業務系ソリューション（企画／設計／開発／運用サポート）3．AIソリューション（研究／開発／運用サポート）,岡山県岡山市北区幸町8-29大樹生命岡山ビル 7F,2008,31.0,31,30百万円,https://www.hightec.co.jp/,,
2024-06-01,株式会社ａｔｓｕｍｅｌ,ITコンサルティング,1,■事業内容： ・Salesforce導入支援・Pardot導入支援・UPWARD導入支援・Webコンサルティング,愛知県名古屋市中村区名駅3-28-12大名古屋ビルヂング19F,2009,,,,なし,,
2024-08-01,フォーシーズンズ株式会社,システムインテグレータ（SIer）,3,■事業内容： ・インフラ構築・アプリケーション開発・ウェブ制作、開発・グラフィックデザイン・飲食店経営,埼玉県志木市柏町4-3-40,2009,32.0,21,10百万円,https://www.0004s.com/,,
2024-07-01,アイピーロジック株式会社,システムインテグレータ（SIer）,8,■事業内容：（1）自社サービス及びプロダクト開発、運用事業（2）受託システム開発・運用事業※流通大手Amazonの新サービス『AmazonPay』の導入パートナーとして、非常に多くの商談をいただいております。,東京都中央区京橋2-2-1,2009,30.4,62,8百万円,https://www.iplogic.co.jp/,,
2024-07-01,ピースミール・テクノロジー株式会社,システムインテグレータ（SIer）,37,■企業概要：大手ITコンサルティングファーム、ウルシステムズ株式会社を中心とするULSグループ(東証スタンダード：3798）の主に公共部門を担うグループ企業。政令指定都市や都道府県等の大規模自治体の公共部門を中心に、公共DX支援のコンサルティング＆エンジニアリングのプロフェッショナル集団です。利用者主導によるシステム開発を行うことを可能にする『AIST包括フレームワーク』を利用した札幌市への導入実績など大規模自治体のDX支援コンサルティングと開発業務が得意分野です。,東京都中央区晴海1-8-10晴海アイランドトリトンスクエアオフィスタワーX棟14F,2009,,51,4百万円,https://www.pmtech.co.jp/,,
2024-08-01,Ａｒｉｔｈｍｅｒ株式会社,システムインテグレータ（SIer）,14,～数学で社会課題を解決する東大数理初のベンチャー企業～Arithmerは、数学で社会課題を解決することを使命とし、顧客とパートナーのデジタルトランスフォーメーション（DX）に寄り添っていくAI開発会社です。例えば、テキストマイニングが有効なビッグデータをお持ちのお客様には、グラフDBを用いた最適化レコメンドや、画像解析と蓄積データを元にした予兆保全システムを活用していただくことで、さまざまな課題解決に貢献しています。また、3Dモデリングや数理シミュレーションに関する独自技術は、身体の自動採寸を可能とし、水災（浸水）発生時の損害調査等に生かされています。,東京都文京区本郷1-24-1ONEST本郷スクエア3F,2016,38.0,50,100百万円,https://www.arithmer.co.jp/,,
2024-08-01,株式会社インテグリティ・ヘルスケア,ベンダ（ハードウェア・ソフトウェア）,1,インテグリティ・ヘルスケアは、人とテクノロジーの融合で医療の未来をつくることを目指したメディカルテック企業です。行政や医療機関と連携しながら、コロナ禍で注目を集めたオンライン診療の制度化そのものに深く携わってきました。「2030年までに、個別化された医療と情報が適切に届き、人々が主体的に考え、行動を起こしていく世界を作る」というミッションを掲げ、医療ヘルスケア領域のデジタル化のメインプレイヤーを目指しています。,東京都中央区日本橋蛎殻町1-27-5,2009,39.0,52,100百万円,https://www.integrity-healthcare.co.jp/,,
2024-07-01,株式会社ＴＡＣソフトウェア,システムインテグレータ（SIer）,2,■事業内容： （1）コンピュータシステムの企画・開発・販売及び保守に関する業務（2）コンピュータシステムの分析・設計及びコンサルティング業務（3）ネットワークの構築・保守および運用に関する業務,茨城県日立市大みか町1-27-9エスペランス大みか2F,2003,35.0,14,3百万円,http://www.tac-soft.co.jp/cottonfeel/,,
2024-08-01,株式会社アクエスティ,システムインテグレータ（SIer）,2,■事業内容:システムの設計開発ソフトウェアの設計開発アプリケーションの設計開発WEBシステムの設計開発保守メンテナンス,神奈川県横浜市港北区新横浜3-7-12新横浜金子ビル7階,1988,39.0,35,58百万円,https://www.aquesti.co.jp/,,
2024-07-01,株式会社アライズ,システムインテグレータ（SIer）,2,◆オープン系・Web系システム開発◆スマートフォン・スマートパッドアプリケーション開発◆自社製品の美容サロン向けiPad・POSシステム「Bionly」開発、販売、サービス運営◆ECサイト構築・オフショア開発,本社／東京都品川区西五反田7丁目22番17号 TOCビル7F大阪支社／大阪府大阪市北区曽根崎新地1-4-10 銀泉桜橋ビル 9F,2003,27.0,120,5000万円,https://www.arise.co.jp/,代表取締役 小池 正行,
2024-05-01,エーソル株式会社,システムインテグレータ（SIer）,1,■事業内容： ITコンサルティング、Webアプリケーション開発、C/Sシステムの開発、インフラの設計および構築、ヘルプデスクおよびサポート業務など、幅広く事業展開しています。,東京都港区芝公園1-3-1留園ビル 9F,2005,37.0,72,36百万円,http://a-sol-jp.com/,,
2024-07-01,株式会社ビジネスコネクト,ITコンサルティング,1,■事業内容：・情報システム運用支援サービスの提供（ヘルプデスク、ＩＴ資産管理、その他の受託業務（アウトソーシングサービス）・情報システム関連製品の販売、及びレンタル提供（ハードウエア・ソフトウエアライセンス、及び関連製品）・業務効率化ソリューション、クラウドソリューションサービスの提供,東京都千代田区飯田橋2-5-2,2009,,,10百万円,http://businessconnect.co.jp/,,
2024-06-01,株式会社ウィズテクノ,システムインテグレータ（SIer）,2,■事業内容：ITインフラにおける、企画・要件定義・設計・構築・テスト・運用・保守業務などエンジニアリングサービスを提供しています。大手メーカーさまをはじめ、多数の企業さま、SIerさまと共に大規模システムのコンサルティングから企画・要件定義・設計・構築・運用・保守などを対応させて頂いております。これまで多種多様なプロジェクトに携わってきました知識・経験・技術を用いて、お客様が抱える課題に対して積極的にアプローチし、支援・解決へと導きます。,東京都中央区八丁堀4-2-1東京リアル宝町ビル7F,2009,38.0,55,30百万円,http://www.w-techno.co.jp/,,
2024-08-01,イノベークス株式会社,ITコンサルティング,2,■事業内容： （1）ビジネスコンサルティングサービス…新規事業立ち上げおよび業務改革、IT企画および導入コンサルティング、ビジネスアウトソーシング、オフショア開発推進、中国～日本間のビジネスコンサルティング、人材育成のコンサルティングおよび人材教育（2）ITソリューション開発…ITソリューションの設計・開発・運用・教育・販売、アウトソーシング支援、PMO、インターネットを利用して行う各種情報の収集・処理・加工（3）中国ビジネス育成支援…新規事業の立上げ、オフショア開発、中国～日本間のビジネス育成,東京都中央区日本橋人形町2-15-16高道ビル 6F,2009,28.0,18,15百万円,http://www.innovacess.com,,
2024-07-01,株式会社プラトン,システムインテグレータ（SIer）,3,■企業概要：2001年に設立、ソフトウェア開発・インフラ基盤構築等を手掛けており、「社員一人一人が安心して、生きいきと働ける環境を」という企業理念の下20年の業歴を重ねてきました。主に厚生労働省、財務省、警視庁、特許庁、国保中央会、東京都国民健康保険団体連合会等の官公庁分野のソフトウェア開発やインフラ基盤構築等を富士通グループを通じて受託しております。,東京都豊島区北大塚1-19-12コルティス大塚3F,2001,33.7,62,5百万円,https://www.pltn.co.jp/index.html,,
2024-06-01,株式会社メディカル情報サービス,ITコンサルティング,1,■事業内容：・日本電気株式会社の「MegaOak」シリーズを主体とした、医療情報ソリューションの営業、導入などの支援・日本事務器株式会社の介護業務支援ソフトウェア「EHRLINK」、「ほのぼのNEXT」、地域包括ケアシステム「Attend」などの運用保守サービス及びコールセンターの運営・医療機関内電算室などへの人材派遣サービス,埼玉県さいたま市大宮区仲町3-13-1住友生命大宮第2ビル8階,2001,41.0,101,69百万円,https://www.misrc.co.jp,,
2024-07-01,ネクストジェネレーション株式会社,システムインテグレータ（SIer）,1,■サービス：同社では主に6つのサービスを提供しています。ICTに関するプロフェッショナルとして、顧客の事業を円滑に進める為のサポートを行っています。（1）顧客管理／営業、生産管理支援導入サービス…顧客のニーズに合わせた最適なCRM／SFA、生産管理の導入を支援しています。CRM／SFA、生産管理が企業戦略として活用できるよう導入前のプランニング、導入選定、導入サポート、導入後の教育・サポート、有効性の評価、機能拡張、データ活用に至るまで顧客の利用に関する全てをサポートしています。,大阪府大阪市東淀川区東中島1-6-14新大阪第2日大ビル7F,2007,35.0,17,9百万円,http://www.next-ge.co.jp/,,
2024-08-01,株式会社リープ,システムインテグレータ（SIer）,6,■概要：2004年4月、代表を初めとした4人のメンバーの方が「エンジニアがより働きやすい環境をつくる」ために設立しました。プロパーのメンバーが長年案件を担当し、信頼関係を築いてきた「株式会社プリマジェスト」の出資を受けた事から当社はプリマジェストの子会社となり、同社との共同開発の案件も多く御座います。尚、同社と共同プロジェクトに取り組む際は、プロジェクトマネージメントや上流工程を積極的に任されております。,神奈川県川崎市川崎区東田町8パレール三井ビルディング13階,2004,39.0,32,10百万円,http://leapinc.co.jp/,,
2024-08-01,株式会社ラグザイア,システムインテグレータ（SIer）,7,■事業内容：受託開発、システムインテグレーション、技術コンサルティング、PMO支援業務,東京都町田市森野1-33-11,2004,32.0,47,24百万円,http://www.luxiar.com/,,
2024-07-01,ファーストアドレス株式会社,システムインテグレータ（SIer）,2,■事業内容： ・インターネット関連ビジネスのコンサルティング・情報通信システムのコンサルティング、受託開発・ソフトウェアシステムの技術支援、保守、運用・その他、各種コンピュータ関連事業,東京都港区高輪1-17-2レジーナ高輪,2010,,6,3百万円,https://1ad.co.jp/,,
2024-08-01,ｂｒａｖｅｓｏｆｔ株式会社,ベンダ（ハードウェア・ソフトウェア）,14,■会社概要『最強のモノづくり集団となり技術で世界をワクワクさせる』をビジョンに掲げ、これまで８００本以上のアプリをリリースしてきたbravesoft。民放5社連携の民放公式テレビポータル「TVer(ティーバー)」や「24時間テレビ スマホMRアプリ」、お笑いアプリ「ボケて」、「ARケチャマヨバトル」等のエンタメ系から「日本漢字能力検定協会」公式アプリなど、幅広いジャンルを手がけています。,東京都港区芝4-13-2田町フロントビル6F,2005,,70,550百万円,https://www.bravesoft.co.jp/,,
2024-06-01,株式会社ｅｃｏｍｍｉｔ,システムインテグレータ（SIer）,5,■事業内容： 小売店舗向け物流・リユースコンサルティング、リユース商品の輸出入、貿易コンサルティング、産業廃棄物及び一般廃棄物収集運搬、地域コミュニティ支援他。,鹿児島県薩摩川内市神田町2-30,2008,40.0,125,20百万円,https://ecommit-kandk.com/,,
2024-08-01,株式会社フリースタイル,人材派遣,8,■事業内容： ・ITソリューション事業・受託開発事業・ゲーム開発事業■ビジョン： ひとのために創るフリースタイル指すのは、未来ををみ出す画期的なITサービスこの社会では自分のことしか考えない人も多いですが、自分勝手なビジネススキームはすぐに淘汰されてしまいます。大切なのは、関わる全てのひとや企業・社会をhappyにするためのアイデア。あなたを、あなたの周りを、そして世界だって変えてしまうような、“未来”を生み出すことのできるITサービスを、私たちフリースタイルは本気で考え、創造していきます？,愛知県名古屋市中区錦1-5-13オリックス名古屋錦ビル9F,2006,,200,10百万円,https://freestyles.jp/,,
2024-08-01,株式会社ｅｖｏｌｔ,ITコンサルティング,1,◆コンピューターハードウェア、ソフトウェアとその周辺機器の販売◆コンピューター環境の構築・設計・開発・設置・工事・コンサルティング◆情報処理請負業務◆情報システム関連のコンサルタント◆中古事務機器販売＜許認可＞古物商許可／東京都公安委員会 301031007678号電気通信事業／A-22-11282,東京都千代田区岩本町2-16-2 神田MCビルディング4F,2009,,39,1000万円,http://www.evolt.co.jp/,代表取締役 里見 安隆,
2024-08-01,株式会社ヘイセイインテリジェンス,ベンダ（ハードウェア・ソフトウェア）,13,■事業内容： ■ソフトウェア開発（システム開発／サーバー・インフラ構築／パッケージ導入／エンジニア派遣）■コンピューター運用管理（システム運用／ネットワーク運用／ヘルプデスク）■システムコンサルティング,大阪府大阪市西区北堀江1-5-2四ツ橋新興産ビル8F-A,2004,35.0,20,10百万円,https://heisei-intelligence.com/,,
2024-07-01,株式会社ＳＡＹコンピュータ,システムインテグレータ（SIer）,3,■事業内容：ソフトウェア開発・環境構築からのソフトウェア開発全般・自社商品の開発、販売・最先端、新技術の研究開発,茨城県ひたちなか市高場1-18-11,2004,36.0,47,,https://www.saycom.jp/,,
2024-07-01,株式会社ＳＡＴ,ベンダ（ハードウェア・ソフトウェア）,3,"■事業内容： （1）Web・モバイルソリューション・・・ECサイトやCRM開発（2）アプリ開発・・・iOS,Androidなどのネイティブアプリ開発（3）システムコンサルティング・・・サイト改善提案やセキュリティ改善提案",福岡県福岡市中央区大手門3-10-9大木大手門ビル2F,2005,,29,10百万円,http://www.sat.ne.jp/,,
2024-06-01,イデアス・ジャパン株式会社,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容： IT事業 ・IT（パソコン・コンピュータ）を使った業務改善コンサルテーション ・各種ソフトウエア・パッケージ（コンピュータシステム）開発 ・HP（ホームページ）作成、インターネット環境構築 ・集客UPのためのHP（ホームページ）作成指導・コンサルテーション エンジニアリング人材派遣事業 人材育成事業,熊本県熊本市東区東町4-17-1-302,2007,,15,8百万円,http://www.ideassjapan.co.jp/,,
2024-07-01,株式会社SDアドバイザーズ,システムインテグレータ（SIer）,1,■事業内容・金融システム開発FX(外国為替証拠金)取引システム・FXディーリングシステム・暗号資産取引システムなど、金融システムの開発をプロジェクトの計画から要件定義・プログラミング・導入・運用まで、トータルに提供していまます。・Fintechサービス提供これまでの金融開発経験から得たクライアントニーズと、トレンドのIT技術、蓄積したノウハウや豊富な金融業務知識を融合させ、金融機関のビジネス上の課題を解決するパッケージやサービス、環境を企画し提案いたします。・コンサルティングサービス金融企業のデータ分析・ヒアリングを実施し、課題解決に貢献するコンサルティングサービスも手掛けています,東京都中央区日本橋2-16-4,2008,34.0,18,50百万円,http://www.sd-advisors.co.jp/,,
2024-07-01,株式会社ラルゴ,システムインテグレータ（SIer）,1,■企業概要：当社は、2005年に現在の代表がシステム開発会社の勤務経験を経て設立。社名の由来は、音楽用語で「ゆったりと・幅広く」という意味があります。変化の早いIT業界において、敢えて急ぎ過ぎず、各業種で深い知識を熟成させたペシャリストが幅広い分野にてサービスを展開していこうという想いから、この社名にしました。この想いで事業継続してきた結果、お客様より高い評価を得ております。■事業内容： ・ソフトウェアの設計、開発 ・システム環境構築、運用保守 ・ホームページ制作,千葉県柏市柏6-4-26ハクゼンビルディング 6F,2005,30.0,35,30百万円,http://www.largo.jp/,,
2024-06-01,株式会社イー・ビー・エル,システムインテグレータ（SIer）,2,■事業内容：・コンピュータのソフトウェアの開発並びに販売・コンピュータ及びその関連機器による情報処理事業・前各号に関連するコンサルティング業務・インターネットによる情報サービス業・労働者派遣事業、ISO他標準規格に関するコンサルティング業務・経営に関するコンサルティング業務・前各号に付帯する一切の事業,大阪府大阪市淀川区西中島6-8-31,2001,33.0,58,10百万円,http://www.ebl.co.jp/,,
2024-06-01,株式会社ＡＣＲＯＳＳ,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容： コンピューターソフトウェアの開発及び販売/コンピューターハードウェア及び関連機器の販売/コンピューター開発技術者の派遣(派３４-３００６５１),広島県広島市東区二葉の里1丁目1-72,2002,47.0,11,6百万円,https://across-inc.com/,,
