更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,株式会社千葉銀行,地方銀行,74,■事業内容：普通銀行業務■「ちばぎん」は、持続的に高い成長が期待できる千葉県というマーケットを主な営業基盤とした地方銀行です。千葉県のリーディングバンクとして、地域経済活性化の一翼を担い、千葉県とともに成長してまいりました。今後も「ちばぎん」は地域のお客さまに最高峰の満足と感動を提供する「リテール・ベストバンク」グループを目指してまいります。,千葉県千葉市中央区千葉港1-2,1943,4168,"145,000百万円",38.5,http://www.chibabank.co.jp,プライム市場,
2024-08-01,株式会社日本カードネットワーク,クレジット・信販（ノンバンク）,29,■事業内容：・オーソリゼーションデータのスイッチングサービス・売上データ、有効性チェックデータ、無効カードデータなどの受配信サービス・加盟店の決済業務支援サービス・カード会社の業務支援サービス・新決済システムの開発、提供,東京都新宿区大久保3-8-2住友不動産新宿ガーデンタワー,1995,421,480百万円,35.0,http://www.cardnet.co.jp/,,
2024-08-01,沖縄振興開発金融公庫,その他金融,2,沖縄公庫はこれまで、国や県の沖縄振興策と一体となった政策金融機能を発揮し、産業基盤整備やリーディング産業、中小・小規模事業者、農林水産業の支援、離島地域の振興、市街地や駐留軍用地跡地の開発、創業、新事業展開の支援、子どもの貧困対策などに積極的に取り組んでまいりました。 加えて、地域経済の動向に即応したセーフティネット資金の円滑な供給や事業再生支援に努めるとともに、より豊かな地域社会の実現に向けて市町村への助言業務にも取り組んでまいりました。,沖縄県那覇市おもろまち1-2-26,1972,220,"155,800百万円",,"Failed to retrieve page, status code: 410",,
2024-08-01,ＮＥＣキャピタルソリューション株式会社,リース,19,同社は、2008年の創立30周年を機に社名を「ＮＥＣリース株式会社」から「ＮＥＣキャピタルソリューション株式会社」に変更いたしました。これまで事業の主軸としていた「リース」に留まらない「ソリューションカンパニー」へ生まれ変わるべく挑戦を続けております。 これまでのメーカー系リース会社としての堅実経営をベースにしながらも、時代の変容に即した新しいサービスやお客様の経営資源（キャピタル）に対する解法(ソリューション)を提供すべく自己変革を行う、それが社名変更の背景に起因しています。,東京都港区港南2-15-3,1978,703,"3,776百万円",,http://www.necap.co.jp/,プライム市場,
2024-08-01,スルガ銀行株式会社,地方銀行,10,《～“あってよかった、出会えてよかった”と思われる金融機関へ～》■1895年(明治28年)設立。総合口座を始めとし、定期預金、積立定期預金、外貨預金、投資信託/iDeCo等を展開。■国内では118店舗(そのうちインターネット支店は11店舗)を展開。事業承継やM&Aを含むアドバイザリーサービス、ライフイベントに関するサービス(相続/信託、住宅ローン等)、保険サービス、ネット振込決済、外国送金といったサービスも手掛けています。,静岡県沼津市通横町23,1895,1209,"30,043百万円",,http://www.surugabank.co.jp/,プライム市場,
2024-07-01,年金積立金管理運用　独立行政法人,その他金融,1,■事業内容： 同法人は、前身に当たる年金資金運用基金が行っていた資金運用業務を引き継ぐ形で、公的年金積立金の管理・運用業務を担う独立行政法人として、2006年4月に新たなスタートを切りました。管理運用法人は、法律により課せられた使命を遂行すべく、「国民の皆様から信頼される組織」を目指し、預かっている貴重な年金積立金の安全かつ効率的な運用に全力を尽くしています。事業運営に際しては、情報開示を積極的に行うことを運営理念の柱の一つと位置付け、ホームページ等を通じ、年金積立金の管理・運用業務の状況等につき、正確迅速に、できるだけわかりやすい形で情報提供しています。,東京都港区虎ノ門1-23-1虎ノ門ヒルズ森タワー7F,2006,167,100百万円,,http://www.gpif.go.jp/,,
2024-08-01,株式会社愛媛銀行,地方銀行,6,■事業内容：預金業務、貸出業務、有価証券販売業務、投資業務、内国為替業務、外国為替業務などの普通銀行業務を行っています。,愛媛県松山市勝山町2-1,1943,1478,"21,359百万円",37.7,https://www.himegin.co.jp/,プライム市場,
2024-08-01,株式会社ジャックス,クレジット・信販（ノンバンク）,10,■事業内容：クレジット事業、カード・ペイメント事業、ファイナンス事業、海外事業,東京都渋谷区恵比寿4-1-18恵比寿ネオナート,1954,2964,"16,138百万円",,https://job.axol.jp/pm/c/jaccscard/public/top,プライム市場,
2024-08-01,長野證券株式会社,証券会社,1,■事業内容：・有価証券の売買、市場デリバティブ取引・有価証券の売買等の媒介、取次ぎ又は代理・取引所金融商品市場（外国金融商品市場を含む）における有価証券の売買等の委託の媒介、取次ぎ又は代理・有価証券の引受け、有価証券の売出し・有価証券の募集若しくは売出しの取扱い又は私募の取扱い,長野県長野市北石堂町1448,1900,99,600百万円,47.8,https://naganosec.co.jp/,,
2024-08-01,株式会社エイチ・ビー・シー・ビジョン,旅行・旅行代理業,求人なし,,北海道札幌市中央区北三条西2-1共栄火災ビル 6Ｆ,1973,,65 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 蒲澤 康志
2024-07-01,昭和商事株式会社,保険代理店,2,■事業内容： 当社は八十二銀行保険共同募集会社として八十二銀行と緊密な関係にある保険代理店です。長野県内外での長年の堅実な経営により、営業基盤がきわめて安定的なことが強みです。 長野県内7店舗、新潟県上越市1店舗、首都圏店舗として埼玉県1店舗を展開する保険代理店です。損害保険会社11社、生命保険会社21社の保険を取り扱い、地元の中小企業や八十二銀行とお取引のある顧客、八十二銀行とそのグループ会社に勤務する従業員に対し、幅広い保険の提案を行っております。,長野県長野市岡田178-2,1929,150,30百万円,,https://www.newssc.co.jp/,,
2024-08-01,北海道ファミリー株式会社,保険代理店,4,同社は1975年にアフラック生命保険株式会社の募集代理店として北海道内の他社に先駆けて登録し、以来、現在では10万人を超えるお客様のご契約を保有しています。お客様がいつでも気軽に保険の相談、入院給付金の請求等の各種手続きができるように、6店舗のサービスショップを運営。今後もサービスショップの機能を強化していく計画です。,北海道札幌市中央区南二条西7-1ファミリービル9F,1975,62,11百万円,47.0,https://www.h-family.co.jp/,,
2024-08-01,九州日本信販株式会社,クレジット・信販（ノンバンク）,2,■事業内容： ・クレジットカード事業（九州（包）第26号）（九州（ク）第7号）（福岡財務支局長（13）第00012号）・ショッピングクレジット事業（九州（個）第10号-3）・集金代行事業■ビジョン： ～ 経営理念 ～・お客様に愛され、信頼される誠実な企業にします。・仕事を通じて、地域社会に貢献します。・誇り、やりがいの持てる企業とし、みんなで幸せを追求します。・その実現のために、私たちは心を一つにします。,福岡県北九州市八幡東区東田1-6-15,1957,124,90百万円,37.0,https://www.kyushinpan.co.jp/,,
2024-07-01,株式会社宝清インターナショナル,保険代理店,6,■生命保険代理業（アフラック生命保険株式会社）■少額短期保険業（アフラック少額短期保険株式会社）,福岡県北九州市小倉北区下富野3-6-31,1980,8,1000万円,,https://hosei-intl.co.jp/,,代表取締役 相良 真華
2024-08-01,しののめ信用金庫,信用金庫・信用組合・労働金庫,3,■事業内容：信用金庫法に基づく金融機関業務全般,群馬県富岡市富岡1123,1925,642,,41.0,http://www.shinonome-shinkin.jp/,,
2024-06-01,JA三井リース九州株式会社,リース,4,■当社のサービス・ソリューション：ファイナンスリース、オペレーティングリース、オートリース、建物リース、割賦販売、支払委託、遊休不動産活用、売掛債権買取・手形買取、遊休資産買取サービス、環境・省エネサポート、日本型オペレーティングリース、生命保険、ビジネスマッチング等,福岡県福岡市博多区下川端町2-1博多座・西銀ビル8F,1982,140,750百万円,35.5,https://www.jamitsuilease-kyushu.co.jp/,,
2024-06-01,ナカウン株式会社,リース,1,■事業内容： 社会インフラを支え地域の発展へとつなげる為にさまざまな事業を展開。小規模な工事から国家プロジェクト級のものまで、幅広い案件に素早く対応できることが大きな強みです。【主な事業】クレーン事業／運輸事業／リース事業／重量物搬入／搬出事業／観光バス事業／サニーレントオール事業／倉庫・自動車整備事業,岡山県岡山市中区倉富340-18,1953,240,30百万円,,http://nakaun.co.jp/,,
2024-08-01,株式会社フレックスファミリー,保険代理店,2,■事業内容： 「アフラック」保険代理店,福岡県福岡市南区塩原2-7-10,1991,37,10百万円,,https://www.flexfamily.co.jp/,,
2024-08-01,株式会社パブレ,保険代理店,1,■生命保険募集代理店業務■損害保険代理店業務■コールセンター業務【支社・営業所は全国33拠点】■支社：札幌、東京、名古屋、大阪、福岡■営業所：函館、旭川、北見、仙台、宇都宮、高崎、さいたま、千葉、横浜、相模原、金沢、長野、静岡、浜松、沼津、岡崎、京都、堺、神戸、姫路、米子、岡山、広島、松山、北九州、長崎、熊本、鹿児島,【本社】北海道札幌市中央区大通西3-4 明治安田生命札幌大通ビル,1990,484,"1,000万円",,https://www.pabure.co.jp/,,代表取締役社長 今村 仁彦
2024-07-01,株式会社ティー・エフ・オフィス,生命保険,4,■事業内容：生命保険募集および損害保険代理店業■保険のコンパスの特徴：設立から30年、東海三県に密着した保険の無料相談窓口として、保険への新規加入のご相談や、ご加入中の保険の見直しなどのお手伝いをしています。取扱保険会社27社の商品の中から、顧客のご要望にあわせた最適な保険を提案し、保険の仕組みや「なぜ保険が必要なのか」という基本的な知識から、資産運用・相続対策などの保険の活用方法まで、保険のプロとしてサポートしています。ご加入後のアフターフォローも万全です。保険金・給付金の請求や、住所変更・名義変更などの各種お手続きは、お電話ひとつで無料対応しています。,岐阜県岐阜市長良福光2513-5,1991,96,10百万円,,https://www.tf-office.co.jp/,,
2024-08-01,岐阜信用金庫,信用金庫・信用組合・労働金庫,8,■事業内容１．預金業務：当座預金、普通預金、貯蓄預金、通知預金、定期預金、定期積金、別段預金、納税準備預金、外貨預金、譲渡性預金等２．貸出業務（１） 貸付：手形貸付、証書貸付、当座貸越（２） 手形の割引：銀行引受手形、商業手形、荷付為替手形の割引３．商品有価証券売買業務：国債等公共債の売買業務４．有価証券投資業務：預金の支払準備および資金運用のための国債、地方債、社債、株式、その他の証券への投資５．内国為替業務：送金為替、当座振込、代金取立等６．外国為替業務：輸出、輸入および外国送金その他外国為替に関する各種業務７．社債受託業務８．金融先物取引等の受託等業務,岐阜県岐阜市神田町6-11,1924,1677,"20,600百万円",,https://www.gifushin.co.jp/,,
2024-07-01,大川信用金庫,信用金庫・信用組合・労働金庫,1,信用金庫法、その他法律に基づいた金融業全般（預金、融資、為替、外国為替、代理業務、預り資産等）,本社所在地：福岡県大川市大字榎津305-1,1951,125,"2億3,187万円（2023年3月末）",,https://www.shinkin.co.jp/ookawa/,,理事長 筬島 浩
2024-08-01,津山信用金庫,信用金庫・信用組合・労働金庫,6,■事業内容：津山信用金庫は、作州地域に本店のある唯一の金融機関として、地域創生に関する「コンサルティング業務」、顧客から大切な金銭を預かる「預金業務」、保険商品などの取扱いをする「預かり資産業務」、預かった金銭をもとに地域の顧客の発展をサポートする「融資業務」、顧客の金銭のやりとりを可能にする「為替業務」を行っており、地域経済に活力を与えています。また、顧客の悩みや課題を解決し、地域に密着することで、作州地域の活性化をサポートしています。,岡山県津山市山下30-15,1927,153,598百万円,,http://www.shinkin.co.jp/tsuyama/,,
2024-07-01,室蘭信用金庫,信用金庫・信用組合・労働金庫,2,■事業内容：地域金融機関（信用金庫）／預金・融資・為替などの金融業務、日銀歳入代理店、その他各種金融業務■金庫概要：当金庫は大正6年（1917年）の創業以来、「地域金融の円滑化を図る」地域金融機関としての理念に徹し、「地域のお客様から最初に選ばれる金融機関」を目指し、また、皆様にとって、一番身近な金融機関であり続けるために役職員一同全力をつくして参ります。ご支援のほど、よろしくお願いいたします。,北海道室蘭市海岸町1-4-1,1917,132,397百万円,,https://www.shinkin.co.jp/muroshin,,
2024-07-01,北海産業株式会社,リース,18,■事業内容：1.建設機械総合リース・レンタル、修理、販売2.建設資材・仮設資材のレンタル、販売3.車輌のリース、レンタル及び修理、販売4.什器、備品、事務器リース、レンタル、販売5.保安用品のレンタル、販売6.電気機器の販売、及び修理7.土木工事業、建築工事業、とび・土工8.前各号に附帯する一切の業務,北海道苫小牧市あけぼの町2-2-1,1963,265,50百万円,36.6,https://hsk-rental.co.jp/,,
2024-06-01,益田信用組合,地方銀行,1,■事業内容：下呂市、中津川市地域の中小企業と住民を顧客とする金融業務全般預金業務 預金・定期積金貸出業務 貸付・手形の割引内国・外国為替業務附帯業務 債務の保証業務、有価証券の貸付業務、個人向け国債販売、代理業務等,岐阜県下呂市森690-1,1960,69,"3,074百万円",,https://www.masushin.gifu.jp/,,
2024-05-01,空知商工信用組合,信用金庫・信用組合・労働金庫,2,■事業内容： 中小企業等協同組合法に基づく信用組合※主な事業…預金、貸出金、内国為替、外付随業務,北海道美唄市西二条南2-1-1,1953,110,"2,447百万円",,https://www.sorachi.shinkumi.jp/,,
2024-08-01,静岡東海証券株式会社,証券会社,3,■概要：同社は、「静岡生まれの静岡育ち」をキャッチフレーズに、静岡市の本社を中心とした県内6部店で地域に密着し、きめ細かい営業を展開しています。地域の方々に信頼される証券会社、そして、顧客の要望にもきめ細かく対応し、顧客に愛される社員を目指しています。,静岡県静岡市葵区呉服町2-1-55風来館7F,1944,100,600百万円,40.9,http://www.shizuokatokai-sec.co.jp/,,
2024-08-01,常盤商事株式会社,保険代理店,1,■事業内容： ・損害保険代理店業務（火災、自動車、傷害保険、等）・生命保険代理店業務（定期保険、終身保険、養老保険、がん保険、医療保険、介護保険、等）・共済協同組合代理所業務【火災共済協同組合・中小企業共済協同組合（自動車事故費用共済）】・不動産業務／建設業・建築設計監理業務・太陽光発電他関連機器の販売及び取付工事業務・生活関連物資の斡旋及び販売業務・健康補助食品販売・ゴルフ会員権売買・斡旋業務,佐賀県佐賀市愛敬町7-17さぎん常盤ビル5F,1951,,32百万円,,https://www.tokiwashouji.co.jp/,,
2024-08-01,大地みらい信用金庫,信用金庫・信用組合・労働金庫,6,■事業内容：金融業（信用金庫）店舗数：23店舗（2021年3月31日現在）,北海道根室市梅ケ枝町3-15,1916,248,724百万円,,https://www.daichimirai.co.jp/index.html,,
2024-05-01,佐賀東信用組合,信用金庫・信用組合・労働金庫,1,"■企業概要：佐賀県東部を営業区域とし、地区内の中小零細企業者や住民を組合員とする相互扶助の理念に基づく協同組合組織の金融機関です。顧客の事業の発展や生活の質の向上に貢献するため、常に組合員の利益を第一に考えることを基本とし、地元密着の金融機関としての役割を果たしています。地域社会の一員として、道路美化清掃活動等地域貢献にも取り組んでいます。■事業内容：協同組合組織の金融機関(信用組合)組合員数：12,148人店舗：本店(佐賀市)ほか5支店(佐賀県東部地区に5店舗)",佐賀県佐賀市神野東2-3-1,1955,75,416百万円,,https://www.toshin.shinkumi.jp/index.html,,
2024-07-01,静岡焼津保険代弁株式会社,損害保険,1,■事業内容： ⇒自動車／火災／傷害／生保／超保険などの保険代理店しずおか焼津信用金庫の別働保険代理店地域のお客様の損害保険、生命保険の提携業務,静岡県静岡市葵区西草深町36-5,1969,24,10百万円,,なし,,
2024-08-01,鈴与興産株式会社,保険代理店,3,■事業内容：損害保険代理店業生命保険の募集に関する業務,東京都港区海岸2-1-16鈴与浜松町ビル1103,,74,100百万円,,"Failed to retrieve page, status code: 410",,
2024-07-01,はましんリース株式会社,リース,1,～浜松いわた信用金庫グループの総合リース業です～■企業概要：総合金融サービスを提供する浜松いわた信用金庫を母体としたグループ会社の一員として、リース・割賦等の金融商品を取り扱っています。,静岡県浜松市中央区元城町114-1,1983,19,50百万円,,https://www.hamashin-lease.jp/,,
2024-07-01,広島県信用農業協同組合連合会,信用金庫・信用組合・労働金庫,6,■事業内容：ＪＡバンクの県連合会でＪＡの活動をサポートするとともに、県内全域で金融サービス（融資・貯金・為替・各種サービス等）の提供を行っています。,広島県広島市中区大手町4-6-1,1948,148,"80,200百万円",,https://www.jabankhiroshima.or.jp/jahiroshima/,,
2024-08-01,株式会社東京海上日動パートナーズ中国四国,損害保険,9,当社は、東京海上日動火災保険株式会社の100%出資会社の保険代理店であり、「地域で最も信頼される保険代理店として、『あんしん』と『安全』の提供という使命感をもって、豊かで快適な暮らしと経済の発展に貢献します。」という経営理念の実践を心掛けています。保険を通じて、お客様の「いざ」という時をお守りし、お客様の経済的・精神的な支えとなれるよう、専門性の高い組織型保険代理店として、中四国で最も信頼される代理店を目指してまいります。,広島県広島市中区大手町1-2-1おりづるタワー4F,2014,232,100百万円,,https://www.tnpgrp.co.jp/chugokushikoku/index.html,,
2024-07-01,大生ファミリー株式会社,保険代理店,2,■事業内容：アフラック代理店■取扱商品：「生きるを創る」をコンセプトに第三分野、第一分野商品を幅広く取り扱っています。公的制度や医療環境の変化、また、ライフステージごとのリスクに応じた「生きるための保険」を中心に保険を考えています。多くのラインナップをそろえることで、代理店の活動をバックアップしています。（1）第三分野…がん保険、医療保険、介護保険、就労所得保障保険（2）第一分野…死亡保険、個人年金、学資保険,熊本県熊本市中央区魚屋町2-5サンコミビル5F,1977,20,10百万円,46.0,http://www.taiseifamily.co.jp/,,
2024-08-01,株式会社日専連ライフサービス,クレジット・信販（ノンバンク）,5,当社は“豊かさをかたちに”を経営ビジョンに、クレジット事業のみならず、多面的なネットワークと独創的な商品開発で、夢のある豊かな地域経済社会を構築するための様々なサービスを提供しております。また「総合生活支援企業」として、カーリース・ドコモショップ等の事業も積極的に推進しており、地域生活者の方のあらゆるライフステージを支援していきます。,宮城県仙台市青葉区中央1-3-1AER9F,1978,115,704百万円,37.9,http://www.nissenren-sendai.or.jp/,,
2024-07-01,大分県信用組合,信用金庫・信用組合・労働金庫,1,■金融業（信用組合）,大分県大分市中島西2丁目4番1号,1953,415,出資金／140億円（2023年3月現在）,38.0,https://www.oita-kenshin.co.jp/,,理事長 吉野 一彦
2024-07-01,芙蓉総合リース株式会社,リース,1,■会社概要：1969年5月に、富士銀行（現：みずほ銀行）、丸紅飯田（現：丸紅）を中心とした芙蓉グループ6社の共同出資で設立されて以来、日本におけるリースビジネスのリーディングカンパニーの一社として、つねにリースの新たな地平を切り拓いてきました。■事業概要：情報関連機器、事務用機器、産業機械、工作機械、商業用店舗設備、医療機器、船舶／航空機／車両並びに輸送用機器、建築土木機械、などのリースおよび割賦販売業務／金銭の貸付、その他各種金融業務／不動産リース／各種コンサルティング業務等,東京都千代田区麹町5-1-1住友不動産麹町ガーデンタワー,1969,816,"10,532百万円",,http://www.fgl.co.jp/,プライム市場,
2024-07-01,山形證券株式会社,証券会社,3,■事業内容： 第一種金融商品取引業■取扱商品：（1）株式・国内株式現物取引（東京証券取引所、名古屋証券取引所、福岡証券取引所、札幌証券取引所）・国内株式信用取引…制度信用取引のみの取扱いとなります。・新規公開株（IPO）…委託販売団として参加できるもののみの取扱いになります。・外国株式 ・・・米国株、中国株（2）債券・国内債券…国債（個人向け国債、中期国債、長期国債）、一般社債（SB）・外国債券（3）投資信託（4）生命保険（東京海上日動あんしん生命保険株式会社）…生命保険、医療保険,山形県山形市七日町2-1-41,1944,23,100百万円,44.8,https://www.yamagatashoken.co.jp/,,
2024-07-01,宮城第一信用金庫,信用金庫・信用組合・労働金庫,1,■事業内容：金融サービス…キャッシュカード・振込／振替・貸金庫・外貨・インターネットバンキング・投信／保険の販売■当庫の特徴：｢みやしん｣は仙台市・名取市・大崎市・亘理郡を中心に活動している、地域のための金融機関です。地域社会の一員として、顧客の立場にたったサービスを展開しています。,宮城県仙台市青葉区一番町1-8-1東菱ビルディング1F,1951,139,,,http://www.miyashinbank.co.jp/,,
2024-06-01,あすか信用組合,信用金庫・信用組合・労働金庫,1,■事業内容： 東日本を網羅する広域信用組合,東京都新宿区歌舞伎町2-32-9,1966,209,"8,026百万円",43.0,https://www.asuka-c.jp/,,
2024-06-01,臼木証券株式会社,証券会社,1,■事業内容・取引所金融商品市場における有価証券等の売買の委託の媒介、取次ぎ又は代理・有価証券の自己売買・有価証券の募集並びに売出し及び私募の取扱い等・金融商品取引業に付随する業務等・その他の業務等,茨城県日立市鹿島町1-5-10,1950,10,100百万円,50.0,http://www.usuki.co.jp/,,
2024-08-01,ユニバーサル株式会社,保険代理店,11,■事業内容：損害保険代理業、生命保険の募集に関する業務,東京都中央区京橋1-4-13セントラル京橋ビル5F,1987,62,15百万円,,http://www.ins-uni.co.jp/,,
2024-08-01,秋北観光株式会社,生命保険,1,■事業内容： アフラック保険代理業地域密着型の「保険のお悩み相談所」として、お客様へ親切、丁寧な接客を心がけております。当社は秋田県内で唯一のアフラックのサービスショップとなります。,秋田県大館市御成町1-11-25,1958,6,"1,000百万円",48.0,なし,,
2024-08-01,エー・シー・エス債権管理回収株式会社,債権回収（サービサー）,4,■事業内容： 1999年に法務大臣から「債権管理回収業に関する特別措置法」（サービサー法）に基づく債権管理回収業の許可を受けた債権回収会社（サービサー）であり、イオングループの総合金融事業を担う「イオンフィナンシャルサービス」の一員です。債権の受託から管理、回収終了まで、債権者、債務者双方の立場を尊重した丁寧なカウンセリングによる債権の回収業務ならびに集金代行業務などを行っております。また、コンプライアンス態勢、個人情報保護体制の強化など、より一層のガバナンス体制の強化に取り組んでおります。,千葉県千葉市美浜区中瀬1-3幕張テクノガーデンD棟16F,1999,387,600百万円,,https://www.acmcservicer.com/,,
2024-08-01,リーディング証券株式会社,証券会社,1,■事業内容： （1）株式業務（１）委託売買業務（証券取引所、店頭市場において、顧客の中央に従って売買を執行する業務）（２）自己売買業務（当社が自己の計算において売買を行う業務）（３）募集、売り出しの取り扱い業務（株式の募集または売り出しにつき、顧客に販売する業務）（2）債券業務流通市場における委託売買業務（3）投資信託業務投資信託受益証券の募集との取扱いならびに売買業務,東京都中央区新川1-8-8アクロス新川ビル5F,1949,57,550百万円,,https://www.leading-sec.com/,,
2024-07-01,オリックス環境株式会社,リース,4,■主な事業内容：・全国一括リサイクル仲介・自社処理・資産の集約と選別・回収手配（法令手続・契約情報管理）・精算代行,千葉県船橋市西浦2-16-1,1998,162,60百万円,42.0,https://www.orix.co.jp/eco/,,
2024-08-01,イオン保険サービス株式会社,保険代理店,3,■事業内容：同社は、イオングループにおける「お客さまの立場に立った」損害保険・生命保険の代理店です。あらゆるチャネルを通じ、わかりやすく、親しみやすい「サービスとしての保険」のカタチを普及させていきます。(1)店舗販売 ： 保険ショップでの対面型保険代理店事業(2)無店舗販売 ： インターネット、DM、コールセンターでの通販型保険代理店事業 (3)業務代行事業 ： 家電延長保証業務代行、テレマーケティング業務代行,千葉県千葉市美浜区中瀬1-5-1イオンタワー,1990,804,250百万円,47.0,http://www.hokenmarket.net/ais/index.html,,
2024-08-01,東洋証券株式会社,証券会社,2,・金融証券取引業日本株、外国株、投資信託、債券など、証券全般のサービスをしています。,東京都中央区八丁堀4-7-1,1934,633,134億9468万7500円,43.7,https://www.toyo-sec.co.jp/index.html,プライム市場,取締役社長兼社長執行役員 小川 憲洋
2024-07-01,松井証券株式会社,証券会社,8,■事業内容：金融商品取引法に基づく金融商品取引業[登録番号 関東財務局長(金商)第164号]■特徴：当社は、独立系インターネット証券会社です。創業以来、100年を超える歴史の中で、ビジネス環境の変化に応じた柔軟かつ機動的な組織運営を行ってきました。「お客様の豊かな人生をサポートする」という企業理念のもと、個人投資家にとって価値のある商品・サービスを提供するための「仕組み」を考えるのが、我々の仕事です。社員数約150名の少数精鋭主義を貫き、高い収益力と健全な財務基盤を兼ね備える堅実経営を続けています。,東京都千代田区麹町1-4,1931,204,"11,945百万円",37.8,"Failed to retrieve page, status code: 410",プライム市場,
2024-08-01,水戸証券株式会社,証券会社,25,■会社概要：同社は大正10年4月の創業以来、90年余りにわたり自主独立を堅持し、関東一円を中心に多くのお客さまとお取引してきました。これからも、日々変化してゆく投資ニーズに対し、お客さまのライフスタイルや家族構成、リスクへの考え方などに応じた資産運用のアドバイスを行うことにより、お客さまの資産運用を力強くサポートしています。経営理念「水戸証券は、顧客・株主・社員にBESTを尽くす企業でありたい」にありますように、同社は常に誠実な姿勢で業務に臨み、お客さまの信頼と満足度向上を目指しています。そしてこれらを実践することが、会社と社員一人ひとりの成長にもつながると考えています。,東京都文京区小石川1-1-1,1921,720,"12,272百万円",,http://www.mito.co.jp/,プライム市場,
2024-07-01,杉崎リース工業株式会社,リース,2,■建設工事用の資材の開発・リース,新潟県新潟市北区新崎709番地2,1977,92,,,https://www.sugisakilease.com/,,代表取締役 杉﨑 由樹
2024-06-01,日本賃貸保証株式会社,その他金融,1,賃貸借の保証事業,【本社】千葉県木更津市羽鳥野6-21-4【事業所】全国30カ所北海道・東北2カ所／関東16カ所／北陸・中部3カ所／近畿4カ所／中国・四国2カ所／九州の2カ所,1988,550,1億円,,http://jid-net.co.jp/,,代表取締役社長 梅田 真理子
2024-07-01,株式会社ベルダン,保険代理店,7,■生命保険の募集に関する業務,新潟県長岡市千秋1-253-3 ベルダンビル 2階,1974,52,1000万円,,https://www.verdun.co.jp/,,代表取締役社長 久世 満
2024-07-01,神奈川県医師信用組合,信用金庫・信用組合・労働金庫,1,"■事業内容:神奈川県医師信用組合は、設立以来、医療業界における相互扶助の精神に基づき、神奈川県医師会様をはじめ各郡市区医師会様、関係諸団体様ならびに組合員各位のお役に立つ金融機関を目指しております。神奈川県下全域の医療関係者を対象とする金融機関として、全国医師信用組合19のうち最も長い歴史を持ち、経営環境は安定しています。 【取り扱い品目】事業性ローン、住宅ローン、教育ローン、オートローン、普通預金、納税準備預金 など□2022年度出資総額：200,128千円",神奈川県横浜市中区長者町3-8-11,1925,54,200百万円,,https://www.ishishin.co.jp/,,
2024-08-01,益茂証券株式会社,証券会社,2,■事業内容：・有価証券の売買・有価証券の売買の媒介・取次および代理・有価証券の募集および売り出しの取扱い・累積投資業務に係る代理業務・その他証券に関する業務・生命保険募集業務・有価証券の元引受業務,福井県福井市中央3-5-1,1945,44,515百万円,39.9,http://www.masumo.co.jp/index.php,,
2024-07-01,福井順化商事株式会社,損害保険,1,損害保険に特化した乗合代理店です。地元金融機関の別動隊位置づけにより、団体募集や火災窓販を共同募集しています。また、損保ニーズのあるお客さまのご紹介もあります。当社は顧客基盤が大きく、また、上場企業や大企業との取引を有しており、業界内での優位性があります。経験者の方や、同分野を業として考えている方には、同業他社では経験出来ないキャリアアップにつながります。当社はＳＤＧｓにて「社員の活躍」を掲げており、経営方針（社員へ向けて）では、仕事だけでなく、人間として成長しながら「やる気・やりがい」をもって働く職場環境の整備を定めています。,福井県福井市日之出2-3-16,1933,23,10百万円,,http://www.fukui-junka-shoji.co.jp/,,
2024-07-01,株式会社朋栄,保険代理店,1,■事業内容： 損害保険・生命保険代理店業,神奈川県横浜市中区山下町2産業貿易センタービル 6F,1976,116,10百万円,,https://www.hoei-hoken.co.jp/,,
2024-07-01,有限会社インシュランス相和,保険代理店,2,《創業22年／活気ある二代目社長が率いるアットホームな企業》【事業内容】損害保険・生命保険の代理店業務個人のお客様、法人のお客様と共に将来の夢を分かち合い、リスクに対して損害保険と生命保険をご提案【経営理念】地域・社会・お客様・家族・社員に■愛されること■褒められること■役に立つこと■必要にされることを大切にし、実現する企業【当社の特徴】損害保険は損保ジャパンと提携しており、生命保険はひまわり生命・第一生命と提携しています。,山梨県甲府市宝1-5-10,1999,8,3百万円,,http://www.sjnk-ag.com/a/souwa/,,
2024-07-01,株式会社福井ファミリー,保険代理店,1,■アフラック生命保険株式会社の募集代理店■生命保険の代理店業務（サービスショップ、電話、Web、訪問を通じたお客様サービスと保険のご提案、販売）＜その他引受保険会社＞19社,福井県福井市順化1丁目5番4号,1979,22,1000万円,,https://www.fukui-family.co.jp/,,代表取締役 酒井 尚之
2024-08-01,株式会社日本ビジネス,保険代理店,3,■事業内容：・コンサルティング業・生命保険代理店,千葉県八千代市八千代台東1-5-3渋沢八千代ビル401,1977,27,10百万円,,http://www.nihon-biz.com/,,
