更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,医療法人社団札幌道都病院,病院・大学病院・クリニック,求人なし,北海道札幌市東区北十七条東14-3-2,1994,理事長 秦 史壯,,425 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人耳鼻咽喉科麻生,病院・大学病院・クリニック,求人なし,北海道札幌市東区北四十条東1-1-7,1992,理事長 大橋 正實,,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ベルジ株式会社,福祉・介護関連サービス,求人なし,群馬県高崎市箕郷町上芝839-4,1970,代表取締役 樋口 朋幸,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社共立薬品,調剤薬局・ドラッグストア業界,無,北海道札幌市東区北二十四条東22-2-11,1979,代表取締役 桑山 淳,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＮＩＫＫＥＮ,その他医療関連,求人なし,福岡県福岡市中央区天神1-13-17福岡天神1丁目ビル 3Ｆ,1975,代表取締役 竹内 陽二,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人とこはる,病院・大学病院・クリニック,求人なし,北海道札幌市東区北四十一条東16-3-14,1990,理事長 常松 潔,,"1,310 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人菊栄会,病院・大学病院・クリニック,求人なし,群馬県渋川市石原508-1,1995,,,"1,262 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社健将,医薬品卸,求人なし,福岡県福岡市東区松香台1-2-1,1974,代表取締役 箕浦 将昭,,22 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,福岡デンタル販売株式会社,医薬品卸,求人なし,福岡県福岡市東区多の津4-7-5ＫＮセンタービル 1Ｆ,1965,代表取締役 西川 淳,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人彰和会,病院・大学病院・クリニック,求人なし,北海道札幌市東区本町一条1-2-10,1993,理事長 森田 高行,,"2,970 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,徳重化学株式会社,医薬品メーカー業界,求人なし,福岡県福岡市東区筥松3-7-7,1966,代表取締役 徳重 寛行,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人豊生会,病院・大学病院・クリニック,求人なし,北海道札幌市東区東苗穂三条1-2-18,1995,理事長 星野 豊,,"1,628 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社グンプン,その他医療関連,求人なし,群馬県渋川市渋川2835-2,1991,代表取締役 山口 博之,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社パラマ・テック,医療機器メーカー業界,求人なし,福岡県福岡市東区多の津2-7-3,1988,代表取締役 前田 竜雄,,165 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人福満会,病院・大学病院・クリニック,求人なし,福岡県福岡市東区香椎浜4-10-1,1989,理事長 佐内 透,,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人貝塚病院,病院・大学病院・クリニック,求人なし,福岡県福岡市東区箱崎7-7-27,2000,理事長 庄司 哲也,,41 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シティ・ケアサービス,福祉・介護関連サービス,求人なし,福岡県福岡市中央区白金1-2-21Ｗビルディング渡辺通 4Ｆ,1995,代表取締役 田中 優子,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社北海道保健企画,調剤薬局・ドラッグストア業界,求人なし,北海道札幌市東区伏古十一条1-1-35,1991,代表取締役 野村 充代,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人和光会,病院・大学病院・クリニック,求人なし,群馬県藤岡市本郷1045,1987,理事長 大嶋 寛,,190 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社北海道シルバーサービス,福祉・介護関連サービス,求人なし,北海道札幌市東区北三十二条東9-2-10,1987,代表取締役 髙橋 孝夫,,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人育生会,病院・大学病院・クリニック,求人なし,群馬県藤岡市篠塚105-1,1988,理事長 相原 芳昭,,828 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＹＨＯ,調剤薬局・ドラッグストア業界,求人なし,群馬県前橋市大友町3-12-5,1990,代表取締役 直井 修身,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人大友恵愛会,福祉・介護関連サービス,求人なし,北海道札幌市東区北十七条東5-2-5,1979,理事長 角田 義寛,,"2,013 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シー・アール・シー・サービス,医療機器卸,求人なし,福岡県福岡市東区松島5-2-24,1992,代表取締役 江川 智広,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団こんの産婦人科,病院・大学病院・クリニック,求人なし,北海道札幌市東区北十二条東15-5-18,1989,理事長 金野 宏泰,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ユース,その他医療関連,求人なし,福岡県福岡市東区箱崎ふ頭3-4-46,1994,代表取締役社長 大瀧 浩行,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ティーエッチエル,その他医療関連,求人なし,福岡県福岡市西区今宿東1-4-12,1994,代表取締役 尾形 剛志,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人山水会,病院・大学病院・クリニック,求人なし,福岡県福岡市東区香椎1-9-15,1968,理事長 野田 量司,,1 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団祐川整形外科医院,病院・大学病院・クリニック,求人なし,北海道札幌市東区北二十四条東22-2-1,1989,理事長 祐川 敦,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タカギセイコー,医療機器メーカー業界,求人なし,長野県中野市大字岩船330-2,1990,代表取締役 髙木 一成,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人エム・ティー・エヌ,病院・大学病院・クリニック,求人なし,北海道札幌市東区北四十一条東1-1-25,1996,理事長 関 晴夫,,425 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人伏古福祉会,福祉・介護関連サービス,求人なし,北海道札幌市東区伏古七条3-1-33,1991,理事長 後藤 規好,,"1,063 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ワールド・テン,医療機器卸,求人なし,福岡県福岡市東区土井3-16-15,1985,代表取締役 山﨑 龍也,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人天真会,福祉・介護関連サービス,求人なし,福岡県福岡市東区三苫2-28-41,1927,理事長 髙階 玉光,,757 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,小出医薬品卸販売株式会社,調剤薬局・ドラッグストア業界,求人なし,群馬県富岡市富岡1155,1970,代表取締役 小出 良三,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人敬仁会,福祉・介護関連サービス,無,鳥取県倉吉市山根55,1958,理事長 藤井 一博,,"17,699 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■高齢者施設、障がい者施設、保育所の運営 2023年8月doda掲載求人より引用,
2024-08-01,有限会社木島薬品,調剤薬局・ドラッグストア業界,求人なし,長野県下高井郡木島平村大字往郷2914-3,1997,代表取締役 益満 利隆,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人緑陽会,福祉・介護関連サービス,求人なし,群馬県富岡市上小林47,1990,理事長 佐々木 林太郎,,"1,554 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人みのり福祉会,福祉・介護関連サービス,求人なし,鳥取県倉吉市福守町448-1,1966,理事長 村田 速実,,"2,393 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人大桐会,福祉・介護関連サービス,求人なし,群馬県富岡市上高瀬1390,1976,理事長 佐々木 功,,636 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人札幌東和病院,病院・大学病院・クリニック,求人なし,北海道札幌市東区北三十条東18-8-1,2023,理事長 池下 照彦,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社レイヤード,その他医療関連,求人なし,福岡県福岡市博多区博多駅中央街8-27第16岡部ビル 5Ｆ,1998,代表取締役 毛塚 牧人,,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フリール,その他医療関連,求人なし,群馬県高崎市旭町46-2高砂ビル高崎西口 7Ｆ,1992,代表取締役 大久保 輝行,,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社松江堂薬局,調剤薬局・ドラッグストア業界,求人なし,群馬県安中市安中2-5-11,1967,代表取締役 松江 勇,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メディカル・ケアセンター,その他医療関連,無,福岡県福岡市東区松田2-9-21,1999,代表取締役 福山 拓,,32 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社デンタル・ネットワーク,その他医療関連,求人なし,福岡県福岡市東区松島5-22-14クリーン・リバー1号,2000,代表取締役 藤野 辰夫,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社エイド,医療機器卸,求人なし,群馬県安中市古屋176-1,1994,代表取締役 布施 勉,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エヌ・エヌ・シー,医療機器卸,求人なし,福岡県大野城市中央2-3-40宮原ビル 1Ｆ,1989,代表取締役 宮原 研一,,15 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,飯山赤十字病院,病院・大学病院・クリニック,求人なし,長野県飯山市大字飯山226-1,,経営者 川村 信之,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人原三信病院,病院・大学病院・クリニック,求人なし,福岡県福岡市博多区大博町1-8,1955,理事長 平 祐二,,"3,488 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社健美堂,福祉・介護関連サービス,求人なし,鳥取県八頭郡智頭町大字智頭1893-4,1995,代表取締役 岡田 勝彦,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人札幌明啓院,福祉・介護関連サービス,求人なし,北海道札幌市東区東苗穂一条3-2-11,1930,理事長 山田 一仁,,"1,869 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,フクダライフテック北海道株式会社,医療機器卸,無,北海道札幌市中央区北十三条西17-1-35,2000,代表取締役 門脇 要,,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トップデンタル,医療機器卸,求人なし,群馬県前橋市堀越町823,1992,代表取締役 高柳 和美,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人視覚障害者福祉会,福祉・介護関連サービス,求人なし,群馬県前橋市樋越町19-1,1971,理事長 茂木 泉,,"1,034 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,西日本エムシー株式会社,医療機器メーカー業界,求人なし,福岡県糟屋郡宇美町宇美東1-1-1,1958,代表取締役 久米幸一朗,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,九州風雲堂販売株式会社,医療機器メーカー業界,無,福岡県福岡市博多区上牟田1-11-31,1970,代表取締役 横山 良治,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■医療機器販売整形外科を中心とした国内外各種手術用医療材料医療電気機器・医療機器医療用消耗材料リハビリテーション器械手術室・病室・消毒室器具 2024年3月doda掲載求人より引用,
2024-08-01,医療法人愛風会,その他医療関連,求人なし,福岡県福岡市博多区竹下4-6-25,1960,理事長 朔 寛,,1 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シーピーエス,医療機器メーカー業界,求人なし,長野県茅野市豊平3222,1987,代表取締役 宮坂 孝雄,,96 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団研英会,病院・大学病院・クリニック,求人なし,福岡県福岡市博多区博多駅前4-23-35,1981,理事長 林 研,,"4,570 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,西部特機工業株式会社,その他医療関連,求人なし,福岡県福岡市博多区豊1-8-21第3岩吉ビル,1975,代表取締役 髙嶋 紳一郎,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社粕川カトレアホーム,その他医療関連,求人なし,群馬県前橋市粕川町深津1144-2,2000,代表取締役 立川 武一,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団昌平会,病院・大学病院・クリニック,求人なし,鳥取県西伯郡伯耆町大原927-1,1992,理事長 富田 昌宏,,247 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トーデント九州,医療機器卸,求人なし,福岡県福岡市博多区那珂1-3-10,1979,代表取締役 佐野 雄亮,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般財団法人榛名荘,病院・大学病院・クリニック,求人なし,群馬県高崎市中室田町5989,1950,代表理事 齋藤 直躬,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社インフィデント,医療機器メーカー業界,求人なし,長野県塩尻市大字広丘野村1286-3,1995,代表取締役 宮原 啓次郎,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人新生会,福祉・介護関連サービス,求人なし,群馬県高崎市中室田町5983,1957,理事長 原 慶子,,"2,779 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,公益社団法人福岡医療団,病院・大学病院・クリニック,求人なし,福岡県福岡市博多区千代5-18-1,1963,代表理事 舟越 光彦,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団敬仁会,病院・大学病院・クリニック,求人なし,長野県塩尻市大字宗賀1295,1994,理事長 小松 喬,,"2,198 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リボックス,医療機器メーカー業界,求人なし,福岡県福岡市東区多の津4-19-3多の津コアＩＩＩ2号,1980,代表取締役 白木 博,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メディコ,医療機器卸,求人なし,群馬県高崎市箕郷町上芝18-1,1960,代表取締役 清水 篤,,29 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人博腎会,病院・大学病院・クリニック,求人なし,福岡県福岡市博多区住吉2-21-21,1980,理事長 許斐 一郎,,606 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ジーエムメデイカル株式会社,医療機器卸,求人なし,福岡県福岡市中央区那の津4-8-25,1986,代表取締役 前田 雅英,,32 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タカサキ医療器,医療機器卸,求人なし,群馬県高崎市福島町704-3,1974,代表取締役 板谷越 則良,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団三愛会,病院・大学病院・クリニック,求人なし,群馬県高崎市金古町1758,1970,理事長 市村 茂,,9 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人関越中央病院,病院・大学病院・クリニック,求人なし,群馬県高崎市北原町71,1987,理事長 小林 功,,298 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,北商株式会社,福祉・介護関連サービス,求人なし,北海道札幌市東区北二十五条東7-3-11,1934,代表取締役 温泉 晶,,24 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人恵佑会,病院・大学病院・クリニック,求人なし,北海道札幌市白石区本通9-南1-1,1984,理事長 鈴木 康弘,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社シルクロード,調剤薬局・ドラッグストア業界,求人なし,群馬県高崎市北原町25-2,1989,,,9 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社オーアンドケイ,調剤薬局・ドラッグストア業界,求人なし,群馬県高崎市棟高町1001-10,2001,取締役 岡田 隆,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人東札幌病院,病院・大学病院・クリニック,求人なし,北海道札幌市白石区東札幌三条3-7-35,1990,理事長 石谷 邦彦,,103 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社イベリカホールディングス,CRO,求人なし,福岡県福岡市博多区博多駅東2-18-30八重洲博多ビル 8Ｆ,1996,代表取締役 阿部 純丈,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エフコム,福祉・介護関連サービス,求人なし,福岡県福岡市博多区博多駅前3-37-24博多タナカビル 10Ｆ,1991,代表取締役 麻生 浩二,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人渓仁会,福祉・介護関連サービス,求人なし,北海道札幌市中央区北三条西28-2-1,1981,理事長 谷内 好,,"3,646 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エムアイディ,医療機器卸,無,福岡県福岡市博多区美野島3-17-27ツーサウザンドビル 3Ｆ,1992,代表取締役 中塚 輝夫,,99 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,医療機器、医療用消耗品、コンピュータシステム販売＜グループ会社＞■株式会社メハーゲン■株式会社フィデスワン■株式会社ネクシス■ユーネクスト株式会社■株式会社パラマテック■株式会社シーエス・ラボ■株式会社ラブテック 2024年3月doda掲載求人より引用,
2024-08-01,有限会社新東京メディカル,医療機器卸,求人なし,群馬県高崎市新町2047-8,1990,代表取締役 八木 秀明,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団明珠会,病院・大学病院・クリニック,求人なし,北海道札幌市白石区東札幌五条6-6-28,1995,理事長 明石 英史,,"1,005 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人しらゆり会,福祉・介護関連サービス,求人なし,島根県松江市山代町934-5,1971,理事長 國頭 正治,,"5,871 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社アルファ・コミュニケーション,医療機器卸,求人なし,北海道札幌市白石区菊水一条1-3-34ライザ21菊水Ｃ 105,1994,取締役 坪田 広美,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人雨宮病院,病院・大学病院・クリニック,求人なし,長野県佐久市下小田切73,1993,理事長 雨宮 雷太,,78 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,島根県厚生農業協同組合連合会,その他医療関連,求人なし,島根県出雲市斐川町美南1666,1981,代表理事 石川 寿樹,,134 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社岩多屋,福祉・介護関連サービス,求人なし,島根県浜田市黒川町4185ホテル松尾ビル,1953,代表取締役社長 岩谷 一賢,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団寿山会田島病院,病院・大学病院・クリニック,求人なし,群馬県吾妻郡中之条町大字中之条町1782,2004,理事長 田島 郁文,,287 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人北翔会,福祉・介護関連サービス,求人なし,北海道札幌市白石区川北2254-1,1986,理事長 大場 信一,,"4,962 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団軽井沢西部総合病院,病院・大学病院・クリニック,求人なし,長野県北佐久郡御代田町大字御代田4107-40,1985,理事長 清水 一功,,222 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人友愛会,病院・大学病院・クリニック,求人なし,福岡県福岡市博多区諸岡4-28-24,1995,理事長 友田 政昭,,765 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エトフ,調剤薬局・ドラッグストア業界,求人なし,群馬県吾妻郡中之条町大字中之条町2060-6,1994,代表取締役 飯塚 久志,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人丸山会,その他医療関連,求人なし,長野県上田市中丸子1771-1,1965,理事長 丸山 和敏,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人敬老園,福祉・介護関連サービス,求人なし,長野県上田市常磐城2256-1,1973,理事長 斎藤 剛志,,"6,996 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人鶴翔福祉会,福祉・介護関連サービス,求人なし,北海道札幌市白石区川下2128-2,1996,,,"1,478 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社近江歯研,医療機器メーカー業界,求人なし,北海道札幌市西区二十四軒一条6-12-11,1972,代表取締役 古屋 裕康,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メディカルプログレス,医療機器卸,無,福岡県福岡市博多区博多駅南5-2-29ＹＭＰ駅南,1995,代表取締役 植木 浩四郎,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ＜医療器械の営業・販売＞■外科・歯科などで使用する医療機器（手術用LEDヘッドライト・手術用拡大鏡・医療用カメラ） を全国の代理店や病院に卸しています。 2023年8月doda掲載求人より引用,
2024-08-01,株式会社エヴァ,福祉・介護関連サービス,求人なし,福岡県福岡市東区多の津1-10-2,1999,代表取締役 川原 司,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社インフラソニックス,医療機器卸,求人なし,福岡県福岡市中央区薬院2-15-10201,1999,代表取締役 池田 政行,,25 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人ほたか会,福祉・介護関連サービス,求人なし,群馬県前橋市昭和町3-12-21,1976,理事長 樋口 明,,"2,752 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団岡倉会,病院・大学病院・クリニック,求人なし,島根県出雲市武志町734-1,1997,理事長 高鳥 佳昌,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人パテラ会,福祉・介護関連サービス,求人なし,群馬県利根郡みなかみ町真庭316,1972,理事長 櫻井 明,,524 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人南信勤労者医療協会,病院・大学病院・クリニック,求人なし,長野県諏訪郡下諏訪町214,1978,理事長 林 芳久,,128 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ライフドリーム,福祉・介護関連サービス,無,北海道札幌市白石区菊水元町二条1-8-36,1987,代表取締役 河合 宏敏,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メディカルシティ不動産,医療コンサルティング,求人なし,福岡県福岡市博多区博多駅前4-8-16ＢＲＫビル,1996,代表取締役 音成 博明,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
