更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人小路東宮本診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区小路東2-5-3,1995,理事長 宮本 峯豪,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,24 百万円,
2024-08-01,医療法人善心会いせき整形外科,病院・大学病院・クリニック,求人なし,大阪府大阪市西淀川区大和田3-8-17,1993,理事長 井石 聡,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,62 百万円,
2024-08-01,医療法人成宏会伊藤外科・整形外科,病院・大学病院・クリニック,求人なし,大阪府大阪市旭区高殿6-3-27,1993,理事長 伊藤 智康,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人タツミ医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区下新庄5-5-3,1987,理事長 巽 理,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,137 百万円,
2024-08-01,医療法人第一医院,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区勝山北5-18-9,1988,理事長 韓 成珍,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,137 百万円,
2024-08-01,医療法人竹谷クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市都島区都島本通2-16-11,1988,理事長 竹谷 哲,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,68 百万円,
2024-08-01,医療法人武知小児科・内科,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区鷹合2-17-4,1989,理事長 武知 哲久,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,179 百万円,
2024-08-01,医療法人田辺耳鼻咽喉科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市大正区三軒家西1-2-9中島ビル 2Ｆ,1991,理事長 田邊 修一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人田島医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区西今川1-6-16,1992,理事長 田島 幸兒,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,
2024-08-01,医療法人田中小児科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市中央区谷町6-14-23,1994,理事長 田中祥介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,126 百万円,
2024-08-01,医療法人田中医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区東淡路2-16-5,1995,理事長 田中 馨,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人竹村クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市都島区都島本通3-7-8,1996,理事長 竹村 滋,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,175 百万円,
2024-08-01,医療法人田中クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区西今川3-25-1,1996,理事長 田中 利茂,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,266 百万円,
2024-08-01,医療法人たばたクリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区苅田5-19-19山本ビル 3Ｆ,1999,理事長 田畑 紳一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,246 百万円,
2024-08-01,医療法人高須クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市北区大深町4-20グランフロント大阪タワーＡ 12Ｆ,1999,理事長 高須 久弥,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,"1,663 百万円",
2024-08-01,医療法人津留医院,病院・大学病院・クリニック,求人なし,大阪府大阪市天王寺区生玉寺町4-38,1989,理事長 津留 基通,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人津本クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区豊里6-21-9,1996,理事長 野口 親子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,63 百万円,
2024-08-01,医療法人富井医院,病院・大学病院・クリニック,求人なし,大阪府大阪市旭区新森4-25-4,1989,理事長 冨井 隆夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,79 百万円,
2024-08-01,医療法人とおやま耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市都島区御幸町1-9-1,1998,理事長 遠山 祐司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,141 百万円,
2024-08-01,医療法人中島クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区南港中3-4-79,1987,理事長 中島 静一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,69 百万円,
2024-08-01,医療法人長田診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区田島4-6-18,1988,理事長 長田 恒俊,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,53 百万円,
2024-08-01,医療法人中浜医院,病院・大学病院・クリニック,求人なし,大阪府大阪市城東区古市2-3-19,1988,理事長 中濵 誠,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人中浜医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区桑津3-12-18,1989,理事長 中濵晃,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,46 百万円,
2024-08-01,医療法人中浜医院,病院・大学病院・クリニック,求人なし,大阪府大阪市旭区中宮2-15-3,1989,理事長 中濵 力,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人仲間耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区南港中2-1-99大阪南港ポートタウン管理センター 2Ｆ,1990,理事長 仲間 一雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,
2024-08-01,医療法人中川医院,病院・大学病院・クリニック,求人なし,大阪府大阪市旭区大宮2-17-23,1992,理事長 中川 正,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人中村医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区大今里南3-3-3,1994,理事長 中村 敬夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,
2024-08-01,医療法人長田医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区深江南1-10-8,1996,理事長 長田 栄一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,80 百万円,
2024-08-01,医療法人長浦小児科,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区平野宮町1-6メガロコープヒラノ1号棟 1Ｆ,1997,理事長 長浦 智明,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,12 百万円,
2024-08-01,医療法人丹生医院,病院・大学病院・クリニック,求人なし,大阪府大阪市西区本田3-7-8,1988,理事長 丹生 真理子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,78 百万円,
2024-08-01,医療法人西眼科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市城東区今福西1-1-13,1995,理事長 西 麗子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人西長堀医院,病院・大学病院・クリニック,求人なし,大阪府大阪市西区南堀江4-16-4,1987,理事長 則武 正三,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,36 百万円,
2024-08-01,医療法人新名眼科,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区大今里4-27-32,1989,理事長 新名 健治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,22 百万円,
2024-08-01,医療法人のま耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市東淀川区豊里6-1-9ヴィラ藤2（1Ｆ）,1992,理事長 野間 成則,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,156 百万円,
2024-08-01,医療法人長谷川耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市西区千代崎2-25-13,1988,理事長 長谷川 太郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,
2024-08-01,医療法人林診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区喜連西3-13-18,1989,理事長 真島 玲子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,104 百万円,
2024-08-01,医療法人波津診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市西淀川区姫島1-18-12,1989,理事長 波津 静,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,138 百万円,
2024-08-01,医療法人速水皮膚科,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区大今里南1-12-13かしの木ビル 2Ｆ,1990,理事長 速水 淳史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,42 百万円,
2024-08-01,医療法人ハマダ眼科,病院・大学病院・クリニック,求人なし,大阪府大阪市中央区平野町2-1-2沢の鶴ビル 8Ｆ,1992,理事長 濱田 恒一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,40 百万円,
2024-08-01,医療法人林クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市城東区今福西1-12-3,1997,理事長 林 卓夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,80 百万円,
2024-08-01,医療法人藤井内科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市此花区西九条1-34-19,1988,理事長 藤井 一弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,31 百万円,
2024-08-01,医療法人フジイ内科クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市西区九条1-13-11,1991,理事長 藤井 繁樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,24 百万円,
2024-08-01,医療法人藤林クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市北区芝田2-6-30梅田清和ビル 5Ｆ,1992,理事長 中山 麻里,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,21 百万円,
2024-08-01,医療法人深津クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区平野南1-5-28,1992,理事長 東妻 輝幸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,44 百万円,
2024-08-01,医療法人福田診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市西淀川区歌島1-11-3,1996,理事長 福田 弥一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,175 百万円,
2024-08-01,医療法人藤山診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市鶴見区鶴見4-16-12ラフィーネシャンブル 1Ｆ,1996,理事長 藤山 徹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,16 百万円,
2024-08-01,医療法人藤井クリニック,病院・大学病院・クリニック,無,大阪府大阪市都島区東野田町1-21-7,1997,理事長 藤井 浩二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,112 百万円,
2024-08-01,医療法人桧山診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市浪速区日本橋東3-11-6,1988,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,111 百万円,
2024-08-01,医療法人久原診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市城東区古市3-24-18,1989,理事長 久原 宗雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人広石耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区小路2-20-17,1989,理事長 廣石 卓司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,44 百万円,
2024-08-01,医療法人蛭間医院,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区安立4-1-12,1989,理事長 蛭間 正人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,78 百万円,
2024-08-01,医療法人広畑医院,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区長居3-12-19,1991,理事長 廣畑 健,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人東森医院,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区平野上町2-9-13,1993,理事長 東森 俊博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人堀井耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市港区池島1-1-20,1989,理事長 堀井 睦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,13 百万円,
2024-08-01,医療法人細江クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市淀川区十三東3-5-13,1992,理事長 細江 重人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,161 百万円,
2024-08-01,医療法人松田耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市鶴見区放出東3-31-33,1989,理事長 松田 泰明,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,106 百万円,
2024-08-01,医療法人松田クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市阿倍野区松崎町2-3-60,1989,理事長 松田 康秀,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人前田診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市港区波除2-6-2,1990,理事長 前田 勉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人松本診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区勝山北5-20-20,1991,理事長 馬渕 享子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,
2024-08-01,医療法人マツシマ眼科クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区御崎4-10-4,1995,理事長 松嶋 三夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,139 百万円,
2024-08-01,医療法人三橋医院,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区苅田8-6-27,1986,理事長 三橋 浩,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,302 百万円,
2024-08-01,医療法人宮本医院,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区浜口西1-9-31,1989,理事長 宮本 義也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,106 百万円,
2024-08-01,医療法人水田診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市淀川区塚本2-14-7,1989,理事長 李 世哲,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,4 百万円,
2024-08-01,医療法人三間眼科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市西成区千本中2-12-11,1989,理事長 三間 由美子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,26 百万円,
2024-08-01,医療法人社団花橘会,病院・大学病院・クリニック,求人なし,東京都品川区南品川6-15-5三越ゼームス坂マンション1Ｆ,1991,理事長 鳥越 義博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人溝口医院,病院・大学病院・クリニック,求人なし,大阪府大阪市西成区南津守7-5-7メゾン赤松1Ｆ1－Ａ号室,1993,理事長 德網元嘉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,
2024-08-01,医療法人村上眼科,病院・大学病院・クリニック,求人なし,大阪府大阪市西成区岸里東2-3-22天神ノ森コットンビル 3Ｆ,1993,理事長 村上 裕子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,174 百万円,
2024-08-01,医療法人森沢クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区湯里1-14-13,1990,理事長 森澤 康二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,262 百万円,
2024-08-01,医療法人森医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区西今川3-7-11,1993,理事長 森 能史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,92 百万円,
2024-08-01,医療法人森眼科,病院・大学病院・クリニック,求人なし,大阪府大阪市淀川区新高6-14-13エレガンテセブンワン 2Ｆ,1993,理事長 森 紀子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,48 百万円,
2024-08-01,医療法人望月医院,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区舎利寺1-5-22,1995,理事長 望月 與弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,
2024-08-01,医療法人山田医院,病院・大学病院・クリニック,求人なし,大阪府大阪市阿倍野区王子町2-12-14,1987,理事長 山田 良宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,311 百万円,
2024-08-01,医療法人山口医院,病院・大学病院・クリニック,求人なし,大阪府大阪市天王寺区餌差町15-8,1989,理事長 山口 朝子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,19 百万円,
2024-08-01,医療法人ヤマダクリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市西区靱本町2-4-10,1989,理事長 山田 武義,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人柳田内科,病院・大学病院・クリニック,求人なし,大阪府大阪市都島区都島南通2-4-8,1989,理事長 柳田 徹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人山田医院,病院・大学病院・クリニック,求人なし,大阪府大阪市中央区谷町6-17-21,1990,理事長 山田 洋,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,6 百万円,
2024-08-01,医療法人山尾診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市北区天神橋2-4-22,1990,理事長 山尾 一磨,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,76 百万円,
2024-08-01,医療法人山田医院,病院・大学病院・クリニック,求人なし,大阪府大阪市港区市岡2-12-20,1990,理事長 山田 卓,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,21 百万円,
2024-08-01,医療法人やすだ医院,病院・大学病院・クリニック,求人なし,大阪府大阪市此花区西九条3-8-11,1992,理事長 安田 健司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,
2024-08-01,医療法人柳原医院,病院・大学病院・クリニック,求人なし,大阪府大阪市城東区東中浜3-4-1,1994,理事長 築山 正嗣,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,93 百万円,
2024-08-01,医療法人山本整形外科,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区東小橋3-1-9,1997,理事長 山本 靖紀,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,8 百万円,
2024-08-01,医療法人吉田歯科医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東成区深江北2-1-3,1989,理事長 吉田 啓示,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,2 百万円,
2024-08-01,医療法人吉田医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区駒川4-12-5,1997,理事長 吉田 博安,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,8 百万円,
2024-08-01,医療法人吉田整形外科クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区長吉長原東3-2-5,1999,理事長 吉田 昌司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,70 百万円,
2024-08-01,医療法人渡部診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市住吉区帝塚山西1-12-20,1989,理事長 渡部 幸一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,25 百万円,
2024-08-01,医療法人若杉診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市西淀川区出来島2-9-5,1989,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,210 百万円,
2024-08-01,医療法人脇本産婦人科,病院・大学病院・クリニック,求人なし,大阪府大阪市天王寺区空堀町1-19,1993,理事長 脇本 剛,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,128 百万円,
2024-08-01,医療法人和田内科,病院・大学病院・クリニック,求人なし,大阪府大阪市淀川区塚本4-3-3,1997,理事長 和田 雅巳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,382 百万円,
2024-08-01,医療法人李クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区新今里2-3-26,1999,理事長 李 在都,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,
2024-08-01,医療法人吉田医院,病院・大学病院・クリニック,求人なし,大阪府大阪市阿倍野区阿倍野元町5-22,1999,理事長 吉田 明生,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,
2024-08-01,医療法人オーク会,その他医療関連,無,大阪府大阪市西成区玉出西2-7-9,1999,理事長 中村 嘉孝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,263 百万円,
2024-08-01,医療法人吉田会ヨシダ外科,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区西脇4-1-55,1999,理事長 村田 初恵,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,21 百万円,
2024-08-01,医療法人田中耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区粉浜2-13-8,2000,理事長 田中 治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,33 百万円,
2024-08-01,医療法人大歳内科,病院・大学病院・クリニック,求人なし,大阪府大阪市北区角田町8-47阪急グランドビル 22Ｆ,2000,理事長 大歳 健太郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人ふくだクリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区中加賀屋3-10-18,2000,理事長 福田 道夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,121 百万円,
2024-08-01,医療法人鴫野医院,病院・大学病院・クリニック,求人なし,大阪府大阪市城東区鴫野西4-2-26,2000,理事長 亀田 充,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,66 百万円,
2024-08-01,医療法人西平診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市大正区千島3-4-21,2000,理事長 西平 守也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,23 百万円,
2024-08-01,医療法人岩切診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区喜連西4-4-2,2000,理事長 岩切 乙三,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人橋本医院,病院・大学病院・クリニック,求人なし,大阪府大阪市西成区鶴見橋1-12-26,2000,理事長 橋本 規,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,19 百万円,
2024-08-01,医療法人白崎整形外科内科,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区新今里1-18-22,2001,理事長 白崎 信己,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,147 百万円,
2024-08-01,医療法人三島クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市鶴見区横堤2-23-7ＮＹＰビル 5Ｆ,2001,理事長 三島 宏之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,31 百万円,
2024-08-01,医療法人坂部医院,病院・大学病院・クリニック,求人なし,大阪府大阪市平野区長吉長原東2-1-4,2001,理事長 坂部 孝治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,
2024-08-01,医療法人一ノ名医院,病院・大学病院・クリニック,無,大阪府大阪市大正区平尾4-22-13,2001,理事長 一ノ名 正,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,65 百万円,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆内科◆消化器科◆小児科◆外科 2022年12月doda掲載求人より引用
2024-08-01,医療法人眼科にしかわクリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区粉浜2-13-8粉浜ビル,2001,理事長 西川 満太郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,43 百万円,
2024-08-01,医療法人康耳鼻咽喉科,病院・大学病院・クリニック,求人なし,大阪府大阪市生野区田島5-6-15,2001,理事長 康 勲,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,27 百万円,
2024-08-01,医療法人松本内科クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市中央区谷町6-3-2,2001,理事長 松本 專,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,205 百万円,
2024-08-01,医療法人加野医院,病院・大学病院・クリニック,求人なし,大阪府大阪市東住吉区駒川3-30-3,2001,理事長 加野 裕章,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,140 百万円,
2024-08-01,医療法人添田歯科診療所,病院・大学病院・クリニック,求人なし,大阪府大阪市中央区難波3-5-17,2002,理事長 添田 義博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,87 百万円,
2024-08-01,医療法人猿渡レディスクリニック,病院・大学病院・クリニック,無,大阪府大阪市福島区大開1-2-4,2002,理事長 猿渡 善治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,36 百万円,
2024-08-01,医療法人やまさき皮フ科,病院・大学病院・クリニック,求人なし,大阪府大阪市西淀川区姫里3-13-46,2002,理事長 山﨑 博樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,43 百万円,
2024-08-01,医療法人冨吉医院,病院・大学病院・クリニック,求人なし,大阪府大阪市阿倍野区丸山通1-3-46,2002,理事長 冨吉 泰夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,
2024-08-01,医療法人ますたに呼吸器クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市都島区片町1-5-4栄ビル 4Ｆ,2002,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,204 百万円,
