更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社内田屋,その他,求人なし,大阪府大阪市天王寺区国分町17-22,1969,代表取締役 内田 賢吾,,60 百万円,,,,
2024-08-01,株式会社ダイデン,その他,求人なし,奈良県奈良市学園中1-1542-195,1953,代表取締役 阿部 由紀子,,20 百万円,,,,
2024-08-01,株式会社タナック,その他,無,大阪府大阪市中央区安土町1-8-6大永ビル 2Ｆ,1965,代表取締役 藤河 和子,,10 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◇自社商標製品ダイレクト宛名プリンター・ラベルプリンター・荷札送り状システム・シークレットラベラー・紙折り機・軽印刷機等の販売◇印刷代行◇オリジナルソフトウエア開発◆大阪市から女性活躍リーディングカンパニーに認定◆私たちは女性が社長だからということではなく性別を問わず様々な人々が働きやすい企業、多様な働き方で業界を、日本をリードする企業を目指してます。 2023年7月doda掲載求人より引用,
2024-08-01,関西ハイタク事業協同組合,特殊法人・財団法人・その他団体・連合会,求人なし,大阪府大阪市北区東天満2-2-17東天満パークビル 701,1962,代表理事 古知 愛一郎,,50 百万円,,,,
2024-08-01,株式会社イトー,その他,求人なし,広島県広島市安佐北区安佐町大字飯室6362-2,1975,代表取締役 伊藤 滋,,21 百万円,,,,
2024-08-01,桑畑電機株式会社,その他,求人なし,大阪府大阪市大正区泉尾6-5-6,1946,代表取締役 中野 和幸,,10 百万円,,,,
2024-08-01,大阪中西金属株式会社,その他,求人なし,大阪府寝屋川市寝屋南1-3-1,1961,代表取締役 中西 竜雄,,30 百万円,,,,
2024-08-01,三立電機株式会社,電子部品メーカー,求人なし,大阪府寝屋川市高柳栄町1-13,1959,代表取締役 島長 次郎,,20 百万円,,,,
2024-08-01,篠永化成株式会社,その他,求人なし,大阪府大阪市北区紅梅町6-8,1953,代表取締役 篠永 和哉,,40 百万円,,,,
2024-08-01,株式会社正栄商会,その他,求人なし,大阪府大阪市北区大淀中4-8-12,1969,代表取締役 井上 正純,,21 百万円,,,,
2024-08-01,新栄機工株式会社,その他,求人なし,大阪府大阪市北区大淀北1-1-17ＮＢＣビル 1Ｆ,1965,代表取締役 山本 浩一,,10 百万円,,,,
2024-08-01,株式会社盛香堂石田商店,その他,求人なし,大阪府大阪市西区京町堀1-15-9,1963,代表取締役 中山 亮介,,10 百万円,,,,
2024-08-01,株式会社誠文社,その他,求人なし,大阪府堺市堺区海山町3-149-1,1950,代表取締役 永橋 貞男,,20 百万円,,,,
2024-08-01,株式会社ダイツー,その他,無,大阪府大阪市都島区都島本通4-3-24,1961,代表取締役 中尾 晃士,,48 百万円,,,,
2024-08-01,ニシオホールディングス株式会社,その他,無,大阪府大阪市中央区東心斎橋1-11-17心斎橋ＮＴビル,1959,代表取締役社長 西尾 公志,,"8,100 百万円",,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■総合レンタル・関連事業／建設機械・器具全般、産業用機械、通信・情報機器、安全対策機器、イベント用品、レントオール・フランチャイズ・チェーンの展開など各種機械器具の開発・製造／建設関連機材、省力・安全機器、マルチメディア機器のシステム設計、他■運送業／自動車運送取扱業■修理整備業／建設機械、運搬機械他■警備業／施設警備業務、雑踏・交通誘導警備業務■事業に関わる各種物品の販売 2023年1月doda掲載求人より引用,プライム
2024-08-01,日本ダイスチール株式会社,その他,求人なし,大阪府豊中市原田中1-16-6,1968,代表取締役 竹内 祥元,,80 百万円,,,,
2024-08-01,松本電業株式会社,その他,求人なし,大阪府大阪市東住吉区駒川1-15-4807,1947,代表取締役 松本 裕典,,30 百万円,,,,
2024-08-01,丸菱産業株式会社,その他,無,大阪府大阪市東淀川区南江口3-14-9,1961,代表取締役 竹村 陽一,,10 百万円,,,■医療機器の製造／販売※厚生労働省認可の医療機器「サンマッサー」のPR・企画販売 2024年4月doda掲載求人より引用,
2024-08-01,株式会社ケイディーエス,その他,求人なし,大阪府大阪市北区南森町2-4-1,1955,代表取締役 勝山 雅裕,,30 百万円,,,,
2024-08-01,茂木電機興業株式会社,その他,求人なし,大阪府大阪市淀川区西中島7-4-17新大阪上野東洋ビル 10Ｆ,1965,代表取締役 玉井 忠彦,,20 百万円,,,,
2024-08-01,ヘレウス・エレクトロナイト株式会社,その他,求人なし,千葉県市川市鬼高3-28-23,1966,代表取締役 佐々木 一隆,,98 百万円,,,,
2024-08-01,拓伸商事株式会社,その他,求人なし,大阪府大阪市福島区福島1-3-11サンアール11号館 501,1974,代表取締役 古波津 昇,,48 百万円,,,,
2024-08-01,不二製油グループ本社株式会社,その他,求人なし,大阪府大阪市北区中之島3-6-32ダイビル本館,1950,代表取締役社長 酒井 幹夫,,"13,208 百万円",,,,プライム
2024-08-01,株式会社パルグループホールディングス,その他,求人なし,大阪府大阪市中央区道修町3-6-1京阪神御堂筋ビル 10Ｆ,1973,代表取締役社長 井上 隆太,,"3,181 百万円",,,,プライム
2024-08-01,一般財団法人関西情報センター,特殊法人・財団法人・その他団体・連合会,求人なし,大阪府大阪市中央区城見1-3-7松下ＩＭＰビル,1970,代表理事 森下 俊三,,,,,,
2024-08-01,シンク工業株式会社,その他,求人なし,兵庫県尼崎市久々知西町2-1-37,1977,代表取締役 勝田 喜司雄,,10 百万円,,,,
2024-08-01,株式会社コンソルト,その他,求人なし,大阪府大阪市淀川区西中島1-12-7,1972,代表取締役 松島 二郎,,95 百万円,,,,
2024-08-01,照永電機株式会社,その他,求人なし,大阪府東大阪市西石切町6-5-12,1963,代表取締役 菅 茂夫,,48 百万円,,,,
2024-08-01,一般財団法人移動無線センター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都新宿区西新宿3-7-1新宿パークタワー 34Ｆ,1982,代表理事 河内 正孝,,,,,,
2024-08-01,ダイドーグループホールディングス株式会社,その他,無,大阪府大阪市北区中之島2-2-7中之島セントラルタワー 18Ｆ,1979,代表取締役社長 髙松 富也,,"1,924 百万円",,,,プライム
2024-08-01,日新ネットワークス株式会社,その他,求人なし,大阪府大阪市淀川区木川東3-2-12,1948,代表取締役 竹田 仁茂,,33 百万円,,,,
2024-08-01,田中高熱電機工業株式会社,その他,求人なし,大阪府交野市幾野6-51-8,1970,代表取締役 中村 信一,,10 百万円,,,,
2024-08-01,株式会社コールド・エアー・プロダクツ,その他,求人なし,大阪府高石市高砂3-7,1975,取締役社長 杉山 修,,480 百万円,,,,
2024-08-01,大和不動産鑑定株式会社,その他,求人なし,大阪府大阪市西区西本町1-4-1オリックス本町ビル 11Ｆ,1967,代表取締役 波多江 裕之,,47 百万円,,,,
2024-08-01,西和工業株式会社,その他,求人なし,大阪府大阪市東淀川区小松3-20-31,1980,代表取締役 岡木 伸泰,,20 百万円,,,,
2024-08-01,オリエント工機株式会社,その他,求人なし,兵庫県伊丹市藤ノ木2-3-6,1982,代表取締役 北川 正人,,80 百万円,,,,
2024-08-01,株式会社テクトロン,その他,求人なし,大阪府堺市中区土塔町104-1,1983,代表取締役 太田 建三,,15 百万円,,,,
2024-08-01,タナカ電気株式会社,その他,求人なし,大阪府吹田市内本町1-17-19,1985,代表取締役 田中 敏通,,10 百万円,,,,
2024-08-01,枚方太陽株式会社,その他,求人なし,大阪府枚方市春日野1-11-27,1960,代表取締役 柳本 善弘,,30 百万円,,,,
2024-08-01,株式会社電装,その他,求人なし,大阪府摂津市新在家2-16-55,1984,代表取締役 西野 昭二,,10 百万円,,,,
2024-08-01,三国工販株式会社,その他,求人なし,大阪府大阪市淀川区三国本町3-20-13,1969,代表取締役 佐上 栄介,,10 百万円,,,,
2024-08-01,サンテクノサービス株式会社,その他,求人なし,大阪府大阪市北区南森町2-4-32,1995,代表取締役 福地 京子,,25 百万円,,,,
2024-08-01,豊栄工業株式会社,その他,求人なし,大阪府大阪市西淀川区佃1-1-36,1975,代表取締役 佐藤 勝幸,,10 百万円,,,,
2024-08-01,フジコウヨウ株式会社,その他,求人なし,大阪府堺市西区浜寺諏訪森町西2-197-1,1987,代表取締役 芳谷 眞希,,20 百万円,,,,
2024-08-01,株式会社技術情報センター,その他,求人なし,大阪府大阪市北区紅梅町2-18南森町共同ビル 3Ｆ,1982,代表取締役 白井 芳雄,,50 百万円,,,,
2024-08-01,株式会社マスダ科学,その他,求人なし,大阪府大阪市都島区東野田町1-21-3,1980,代表取締役 増田 みつ子,,10 百万円,,,,
2024-08-01,末廣電気工業株式会社,その他,求人なし,大阪府吹田市南金田2-19-11,1973,代表取締役 野本 玲子,,20 百万円,,,,
2024-08-01,株式会社オム印刷,その他,求人なし,大阪府堺市美原区太井565-1,1990,代表取締役 松本 恭宣,,10 百万円,,,,
2024-08-01,株式会社グラスパートナー,アパレル・繊維 （商社）,求人なし,大阪府大阪市天王寺区上本町7-1-24松下ビル 8Ｆ,1998,代表取締役 楠田 武司,,30 百万円,,,,
2024-08-01,大阪弁護士会,特殊法人・財団法人・その他団体・連合会,求人なし,大阪府大阪市北区西天満1-12-5大阪弁護士会館,1949,会長 田中 宏,,,,,,
2024-08-01,有限会社アテナ,その他,求人なし,大阪府大阪市福島区海老江5-2-2大拓ビル5－7Ｆ,1993,取締役 山下 里美,,10 百万円,,,,
2024-08-01,株式会社北計工業,その他,求人なし,石川県白山市今平町432,1954,代表取締役 松井 一乃,,10 百万円,,,,
2024-08-01,銀扇産業株式会社,その他,求人なし,石川県金沢市駅西本町2-10-23,1958,代表取締役 石川 邦夫,,20 百万円,,,,
2024-08-01,加賀東芝エレクトロニクス株式会社,その他,求人なし,石川県能美市岩内町1-1,1984,取締役社長 相田 聡,,"3,300 百万円",,,,
2024-08-01,加州テキスタイル株式会社,その他,求人なし,石川県羽咋市川原町メ101,1981,代表取締役 潟上 彰子,,30 百万円,,,,
2024-08-01,株式会社広野,その他,求人なし,富山県富山市針原中町356,1970,代表取締役 廣野 徹,,35 百万円,,,,
2024-08-01,立山精密株式会社,その他,求人なし,富山県魚津市道坂243-3,1986,代表取締役 小林 和彦,,10 百万円,,,,
2024-08-01,株式会社ヒットユニオン武生,その他,求人なし,福井県越前市向新保町12-5,1985,代表取締役 田辺 圭二,,50 百万円,,,,
2024-08-01,竹内電機株式会社,その他,求人なし,福井県福井市問屋町1-56,1952,代表取締役 竹内 徹,,10 百万円,,,,
2024-08-01,永平寺サイジング株式会社,その他,求人なし,福井県吉田郡永平寺町東古市2-22,1963,代表取締役 河合 國昭,,70 百万円,,,,
2024-08-01,福井ミナセル株式会社,その他,求人なし,福井県丹生郡越前町佐々生77-12-1,1974,代表取締役 酒井 清章,,15 百万円,,,,
2024-08-01,株式会社キハラ,その他,求人なし,福井県敦賀市木崎15-6-1,1977,代表取締役 木原 茂豪,,10 百万円,,,,
2024-08-01,福井大学生活協同組合,その他,求人なし,福井県福井市文京3-9-1福井大学内,1963,代表理事 久田 研次,,64 百万円,,,,
2024-08-01,盛和電機株式会社,その他,求人なし,大阪府貝塚市二色南町7-9,1976,代表取締役 岡本 亮,,10 百万円,,,,
2024-08-01,株式会社ダイドー,その他,求人なし,大阪府河内長野市上原町250-2,1951,代表取締役 追田 尚幸,,20 百万円,,,,
2024-08-01,大信貿易株式会社,その他,求人なし,大阪府堺市西区浜寺公園町3-231-3,1970,代表取締役 中島 賢,,83 百万円,,,,
2024-08-01,独立行政法人水資源機構,特殊法人・財団法人・その他団体・連合会,求人なし,埼玉県さいたま市中央区新都心11-2ランド・アクシス・タワー,2003,理事長 金尾 健司,,"5,752 百万円",,,,
2024-08-01,株式会社中村,その他,求人なし,東京都杉並区上高井戸3-2-23ルリテラス高井戸 2Ｆ,1981,代表取締役 戸村 勝秀,,10 百万円,,,,
2024-08-01,株式会社トベ商事,その他,求人なし,東京都北区王子5-10-1,1948,代表取締役 戸部 昇,,5 百万円,,,,
2024-08-01,公益財団法人原子力安全技術センター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都文京区白山5-1-3101 東京富山会館ビル 4Ｆ,1980,代表理事 石田 寛人,,,,,,
2024-08-01,株式会社アムコーポレーション,その他,求人なし,東京都中央区湊3-6-1ａｍビル,1998,代表取締役 松原 幸一,,30 百万円,,,,
2024-08-01,一般財団法人エネルギー総合工学研究所,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区西新橋1-14-2新橋ＳＹビル 6Ｆ,1978,代表理事 寺井 隆幸,,,,,,
2024-08-01,株式会社サンケイ技研,その他,求人なし,埼玉県川口市東川口6-11-34,1981,代表取締役 林 茂吉,,10 百万円,,,,
2024-08-01,株式会社ユーベック,その他,求人なし,千葉県木更津市久津間613,1992,代表取締役 飯塚 嘉久,,30 百万円,,,,
2024-08-01,株式会社芝計,その他,求人なし,神奈川県横浜市神奈川区新子安1-46-3,1972,代表取締役 永井 覚,,40 百万円,,,,
2024-08-01,東北計測サービス株式会社,その他,求人なし,宮城県仙台市若林区卸町3-1-241Ｆ,1976,代表取締役 髙橋 栄一,,10 百万円,,,,
2024-08-01,あさひ電子株式会社,その他,求人なし,宮城県石巻市鹿又字曽波神前168-1,1993,代表取締役 木村 靖,,11 百万円,,,,
2024-08-01,青森県りんごジュース株式会社,その他,無,青森県黒石市相野178-2,1957,代表取締役 竹鼻 孝為稚,,100 百万円,,,,
2024-08-01,本荘電気工業株式会社,その他,求人なし,秋田県秋田市八橋本町3-3-3,1949,代表取締役社長 塩谷 久樹,,60 百万円,,,,
2024-08-01,日本容器工業株式会社,その他,求人なし,埼玉県蓮田市大字根金1689-1,1960,代表取締役 渡辺 洋一郎,,400 百万円,,,,
2024-08-01,株式会社弘進,その他,求人なし,東京都品川区西五反田7-3-6,1957,代表取締役 坂口 一,,79 百万円,,,,
2024-08-01,株式会社吉原組,その他,求人なし,東京都練馬区羽沢1-19-9,1947,代表取締役 鈴木 健之,,50 百万円,,,,
2024-08-01,株式会社俳優座劇場,その他,求人なし,東京都港区六本木4-9-2俳優座ビル 406,1953,代表取締役 藤江 修平,,65 百万円,,,,
2024-08-01,株式会社ダイドーリミテッド,その他,求人なし,東京都千代田区外神田3-1-16,1949,代表取締役社長執行役員兼ＣＯＯ 成瀬 功一郎,,"6,891 百万円",,,,スタンダード
2024-08-01,都築鋼産株式会社,その他,求人なし,東京都足立区新田1-10-19,1957,代表取締役 都築 基,,100 百万円,,,,
2024-08-01,株式会社たいよう共済,その他,求人なし,東京都千代田区麹町1-10-11麹町広洋ビル,1977,代表取締役 笠間 伸一,,90 百万円,,,,
2024-08-01,アオイ工販株式会社,その他,求人なし,東京都品川区上大崎3-5-11ＭＥＧＵＲＯ ＶＩＬＬＡ ＧＡＲＤＥＮ 8Ｆ,1982,代表取締役 小野田 勝美,,50 百万円,,,,
2024-08-01,一般社団法人日本自動車機械工具協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都新宿区新宿7-23-5,1962,代表理事 柳田 昌宏,,,,,,
2024-08-01,アートコレクションハウス株式会社,その他,無,東京都港区赤坂1-7-19キャピタル赤坂ビル 6Ｆ,1985,代表取締役 浦川 司,,30 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆絵画・版画・美術品の購入、卸販売◆ギャラリーの運営◆アーティストのプロモート本社／東京都港区赤坂1-7-19 キャピタル赤坂ビル6階東京営業所／東京都千代田区外神田6-15-14 外神田ストークビル6・7階大阪営業所大阪府大阪市中央区東心斎橋1-1-12 心斎橋グローリービル6階 2022年2月doda掲載求人より引用,
2024-08-01,合資会社東洋電機制御,その他,求人なし,沖縄県中頭郡中城村字伊集95,1978,代表社員 石垣 永光,,5 百万円,,,,
2024-08-01,株式会社アルファ,その他,求人なし,京都府福知山市前田新町155-2,1986,代表取締役 上羽 宏明,,21 百万円,,,,
2024-08-01,興和電氣株式会社,その他,求人なし,京都府久世郡久御山町佐山新開地17-4,1968,代表取締役 堀 倫彰,,10 百万円,,,,
2024-08-01,滋賀セキサン株式会社,その他,求人なし,滋賀県東近江市種町1-2,1968,代表取締役 岡 信男,,60 百万円,,,,
2024-08-01,シンメイ事務機販売株式会社,その他,求人なし,兵庫県西宮市鳴尾町3-2-8富田ビル 1Ｆ,1981,代表取締役 神名 彰,,10 百万円,,,,
2024-08-01,株式会社ＳＢＣ,その他,求人なし,兵庫県姫路市三左衛門堀西の町65,1990,代表取締役 山口 和也,,10 百万円,,,,
2024-08-01,有限会社米子汽缶化学研究所,その他,求人なし,鳥取県米子市旗ヶ崎2041,1972,代表取締役 高島 太一,,4 百万円,,,,
2024-08-01,株式会社太陽電機製作所,その他,求人なし,島根県松江市矢田町250-100,1959,代表取締役 宮内 浩二,,19 百万円,,,,
2024-08-01,四国化成ホールディングス株式会社,その他,求人なし,香川県丸亀市土器町東8-537-1,1947,代表取締役社長 渡邊 充範,,"6,867 百万円",,,,プライム
2024-08-01,有限会社内田文昌堂,その他,求人なし,高知県高知市与力町2-12,1952,代表取締役 國澤 隆英,,40 百万円,,,,
2024-08-01,田中商事株式会社,その他,求人なし,福岡県福岡市東区香椎1-12-25,1952,代表取締役 田中 修,,30 百万円,,,,
2024-08-01,松永測機株式会社,その他,求人なし,福岡県福岡市博多区対馬小路12-23,1962,代表取締役 柴田 潔孝,,40 百万円,,,,
2024-08-01,株式会社内村電設,その他,求人なし,宮崎県都城市姫城町19-15,1986,代表取締役社長 内村 卓哉,,20 百万円,,,,
2024-08-01,アイトー電設株式会社,その他,求人なし,愛知県名古屋市中川区吉津5-824,1966,代表取締役 岸 知宏,,10 百万円,,,,
2024-08-01,株式会社佐塚工業所,その他,求人なし,静岡県島田市中河528-2,1960,代表取締役 原田 明典,,24 百万円,,,,
2024-08-01,辻久興業株式会社,その他,求人なし,岐阜県羽島郡岐南町三宅8-104,1974,代表取締役 舩津 卓弘,,20 百万円,,,,
2024-08-01,株式会社三幸商会,その他,求人なし,大阪府守口市八雲中町1-3-12,1963,代表取締役 本城 昇,,10 百万円,,,,
2024-08-01,愛眼株式会社,その他,無,大阪府大阪市天王寺区大道4-9-12,1961,代表取締役社長 佐々 昌俊,,"5,478 百万円",,,眼鏡・サングラスその他関連商品を取り扱う眼鏡専門店チェーンの展開 2024年5月doda掲載求人より引用,スタンダード
2024-08-01,株式会社なか卯,その他,無,東京都港区港南2-18-1ＪＲ品川イーストビル 8Ｆ,1966,代表取締役社長 池松 博誠,,10 百万円,,,,
2024-08-01,コプロ株式会社,その他,求人なし,大阪府大阪市淀川区西宮原2-1-3ソーラ新大阪21 8Ｆ,1990,代表取締役 田尻 一,,50 百万円,,,,
2024-08-01,公益財団法人東洋食品研究所,特殊法人・財団法人・その他団体・連合会,求人なし,兵庫県川西市南花屋敷4-23-2,1962,代表理事 難波 誠,,,,,,
2024-08-01,ＫＹＣＯＭホールディングス株式会社,その他,求人なし,福井県福井市月見5-4-4,1968,代表取締役社長 ＣＯＯ兼ＣＦＯ 福田 正樹,,"1,612 百万円",,,,スタンダード
2024-08-01,株式会社泉製作所,その他,求人なし,東京都墨田区業平4-12-7,1971,代表取締役 多田 久恵,,10 百万円,,,,
2024-08-01,イリオスネット株式会社,その他,無,東京都港区高輪2-15-21コシダビル 5Ｆ,1998,代表取締役 宮﨑 毅,,150 百万円,,,,
2024-08-01,株式会社エムエスティ,その他,無,京都府城陽市平川横道76-1,1999,代表取締役 坂本 礼朗,,10 百万円,,,,
2024-08-01,株式会社ティ・ケー・テクノス,その他,求人なし,宮城県仙台市青葉区上杉1-13-38,1968,代表取締役 内海 政樹,,30 百万円,,,,
2024-08-01,有限会社塚田埋設工事,その他,求人なし,茨城県石岡市吉生1448,1985,代表取締役 塚田 正徳,,20 百万円,,,,
2024-08-01,石橋産業株式会社,その他,求人なし,東京都目黒区五本木2-21-11,1941,代表取締役 石橋 直樹,,100 百万円,,,,
2024-08-01,ＲＳエナジー株式会社,その他,無,東京都千代田区大手町1-2-1,1942,代表取締役 吉田 有三,,200 百万円,,,,
2024-08-01,三洋ＴＥＣ株式会社,その他,求人なし,東京都品川区荏原4-3-16,1966,代表取締役 東 一雄,,10 百万円,,,,
2024-08-01,株式会社丸信文昌堂,その他,求人なし,東京都豊島区池袋4-28-8丸信第一ビル,1966,代表取締役 新藤 昌信,,10 百万円,,,,
2024-08-01,株式会社アビリカ,その他,無,東京都千代田区神田美倉町12-2三和ビル,1959,代表取締役 平田 栄子,,100 百万円,,,,
2024-08-01,三商ＳＥＥＤ株式会社,その他,求人なし,東京都品川区南大井3-16-1,1970,代表取締役 村﨑 哲也,,10 百万円,,,,
2024-08-01,株式会社ＡＫＩＢＡホールディングス,その他,無,東京都中央区築地2-1-17陽光築地ビル 7Ｆ,1968,代表取締役社長 堀 礼一郎,,100 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 持株会社としてグループ全体の経営戦略の策定・推進、グループ経営の監査、その他経営管理並びにそれらに付帯する業務 2022年12月doda掲載求人より引用,スタンダード
2024-08-01,株式会社萬惣食品,その他,求人なし,東京都品川区北品川1-10-9第二寿ビル 3Ｆ,1966,代表取締役 海老澤 武夫,,20 百万円,,,,
2024-08-01,株式会社ハーバー・リアルエステイト,その他,求人なし,東京都品川区東品川2-6-10,1956,代表取締役 田嶋 拓也,,100 百万円,,,,
2024-08-01,松原工業株式会社,その他,求人なし,神奈川県川崎市麻生区南黒川11-2,1956,代表取締役 飯田 正善,,30 百万円,,,,
2024-08-01,一般財団法人日本森林林業振興会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都文京区後楽1-7-12林友ビル 6Ｆ,1946,代表理事 沼田 正俊,,,,,,
2024-08-01,丸菱電機株式会社,その他,無,東京都渋谷区代官山町3-14,1954,代表取締役 峯村 勝己,,10 百万円,,,電気設備資材・住宅設備機器などの総合卸販売＜主な取扱商品＞エアコン・換気扇、照明器具、住宅設備機器、住宅内・外装建材、オール電化商品、OA機器、機械工具＜主要取引先＞首都圏の電気工事店、家電店、工務店、リフォーム店など約2万5000社＜仕入先＞パナソニック、ダイキン、三菱電機、東芝、富士通、TOTO、クリナップなど約900社 2024年4月doda掲載求人より引用,
2024-08-01,王子通商株式会社,その他,求人なし,東京都中央区銀座4-7-5王子ホールディングス本館 8Ｆ,1959,代表取締役 壷井 大介,,10 百万円,,,,
2024-08-01,中央宣伝企画株式会社,その他,求人なし,東京都文京区白山2-38-14,1948,代表取締役 船橋 伸二,,50 百万円,,,,
2024-08-01,一般財団法人自転車産業振興協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都品川区上大崎3-3-1自転車総合ビル 4Ｆ,1958,代表理事 野澤 隆寛,,,,,,
2024-08-01,一般財団法人ベンチャーエンタープライズセンター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区九段北1-2-3フナトビル 6Ｆ,1975,代表理事 市川 隆治,,,,,,
2024-08-01,ヤマト無線株式会社,その他,求人なし,東京都千代田区岩本町3-10-7東自機ビル 6Ｆ,1953,代表取締役 菱沼 愛一,,30 百万円,,,,
2024-08-01,公益財団法人矯正協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都中野区新井3-37-2,1911,代表理事 澤田 健一,,,,,,
2024-08-01,富洋海運株式会社,その他,求人なし,東京都中央区新富1-9-1,1977,代表取締役 嶋田 浩之,,50 百万円,,,,
2024-08-01,笹富士商事株式会社,その他,求人なし,東京都世田谷区奥沢7-23-17,1974,代表取締役 荘司 就男,,30 百万円,,,,
2024-08-01,一般社団法人日本家族計画協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都渋谷区幡ヶ谷1-34-14宝ビル 7Ｆ,1956,代表理事 三橋 裕行,,,,,,
2024-08-01,一般財団法人光産業技術振興協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都文京区関口1-20-10住友江戸川橋駅前ビル 7Ｆ,1980,代表理事 小谷 泰久,,,,,,
2024-08-01,株式会社ハル研究所,その他,無,東京都千代田区神田錦町2-2-1ＫＡＮＤＡ ＳＱＵＡＲＥ,1980,代表取締役 川瀬 滋史,,80 百万円,,,,
2024-08-01,株式会社ヨシケイ東京,その他,求人なし,東京都三鷹市上連雀9-15-11,1968,代表取締役 森 洋明,,40 百万円,,,,
2024-08-01,株式会社ユーラク,その他,求人なし,東京都千代田区神田錦町2-5-1神田坂田ビル 4Ｆ,1990,代表取締役 木村 秀樹,,19 百万円,,,,
2024-08-01,一般社団法人日本画像医療システム工業会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都文京区後楽2-5-1,1980,代表理事 山本 章雄,,,,,,
2024-08-01,一般社団法人不動産協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区霞が関3-2-5霞が関ビル 17Ｆ,1963,代表理事 菰田 正信,,,,,,
2024-08-01,一般社団法人ソフトウェア協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区赤坂1-3-6赤坂グレースビル 4Ｆ,1986,代表理事 荻原 紀男,,,,,,
2024-08-01,株式会社ニシノフォト社,その他,求人なし,東京都新宿区左門町9西野ビル 101,1960,代表取締役 根岸 謙三,,10 百万円,,,,
2024-08-01,株式会社ハンドレッドシステム,その他,求人なし,東京都江東区東陽2-3-25住生興和東陽町ビル,1983,代表取締役 齋藤 忠史,,60 百万円,,,,
2024-08-01,一般社団法人マンション管理業協会,特殊法人・財団法人・その他団体・連合会,無,東京都港区虎ノ門1-13-3虎ノ門東洋共同ビル 2Ｆ,1979,代表理事 岡本 潮,,,,,,
2024-08-01,株式会社ペスコ,その他,求人なし,東京都港区東新橋2-5-12第一粕谷ビル 7Ｆ,1988,代表取締役 徳永 博昭,,20 百万円,,,,
2024-08-01,株式会社イングラム,その他,求人なし,東京都千代田区岩本町2-1-15ＪＭＦビル神田01－2Ｆ,1992,代表取締役 加藤 勉,,26 百万円,,,,
2024-08-01,独立行政法人日本芸術文化振興会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区隼町4-1,2003,理事長 長谷川 眞理子,,"246,819 百万円",,,,
2024-08-01,地方競馬全国協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区六本木1-9-10,1962,,,,,,,
2024-08-01,一般社団法人日本アミューズメント産業協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区九段南3-8-11,1989,代表理事 里見 治,,,,,,
2024-08-01,公益財団法人日本環境協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区岩本町1-10-5ＴＭＭビル 5Ｆ,1977,代表理事 新美 育文,,,,,,
2024-08-01,一般財団法人高度技術社会推進協会,特殊法人・財団法人・その他団体・連合会,無,東京都港区北青山2-8-44,1976,代表理事 村田 成二,,,,,,
2024-08-01,株式会社インタニヤ,その他,求人なし,東京都新宿区西早稲田2-5-13ＩＴＯ ＢＬＤＧ．,1988,代表取締役 奥村 正己,,10 百万円,,,,
2024-08-01,自動車安全運転センター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区紀尾井町3-6,1975,理事長 種谷 良二,,,,,,
2024-08-01,健康保険組合連合会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区赤坂8-5-26住友不動産青山ビル西館内,1943,会長 宮永 俊一,,,,,,
2024-08-01,グローリーエンジニアリング株式会社,その他,求人なし,東京都大田区南六郷1-21-11,1994,代表取締役 税所 斎昭,,50 百万円,,,,
2024-08-01,一般社団法人日本ネットワークインフォメーションセンター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区内神田2-12-6内神田ＯＳビル 4Ｆ,1997,代表理事 江崎 浩,,,,,,
2024-08-01,一般社団法人全国信用保証協会連合会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区神田司町2-1,1955,代表理事 安藤 立美,,,,,,
2024-08-01,ＵＥＬ株式会社,その他,求人なし,東京都江東区豊洲1-1-1,1984,代表取締役 長廣 勲,,100 百万円,,,,
