COMPANY_NAME,JOB_TITTLE,JOB_DESCRIPTION,LOCATION
株式会社アルガルバイオ,【千葉・柏】経理・財務リーダー◆IPO準備中／東大発バイオベンチャー／累計調達額14億円◆週2在宅可,～IPOを目指す東大発ベンチャー企業／『藻類』の可能性を解き放つ研究開発を展開／グループリーダー候補～ 東京大学発ベンチャーとして、「藻類の研究開発で、人々と地球の未来に貢献する」をミッションに、健康・食糧・環境領域において、よりサステイナブルなプロダクト・ソリューション開発を共同開発や自社開発を通じて推進している藻類の研究開発プラットフォームです。 以下の役割を担って頂きたいと考えています。 1. 財務管理：経営計画に沿った適切な資本政策・資金調達を立案。 2. 会計管理：月次報告・年度決算取り纏め。予算策定と予実管理の改善。税務対応。 3. 内部統制・IPO準備：上場企業に準ずる内部統制体制の構築・整備を内部監査室とともに実行。会計監査法人、主幹事証券会社への対応。 【変更の範囲：なし】 ■当社の特徴： 2050年には世界人口が90億人になると推定され、人類は様々な自然資源を「消費」し、地球の環境を脅かし続けています。未来につながる持続可能な社会を実現するためには、「消費」から「循環・共生」への転換が急務となっております。この社会課題を解決することが出来る手段の一つが「藻類」です。 アルガルバイオは、東京大学の20年以上の研究資産としての藻類株ライブラリーをベースに、育種・培養技術を組み合わせて、人々の健康や食糧・エネルギー問題に対する解決策を提案し、「循環・共生型」社会の実現に向けた事業を展開しております。 ■直近のトピックス： ・当社が開発した藻類サプリメント『Moneru』が、優れたデザインとエンジニアリングを表彰するInnovation Awardsを受賞しました。 ・2022年12月シリーズB資金調達の2nd Closingで新たに3.5億円を調達、累計調達額は約14億円に達しました。,['千葉']
株式会社中化学日本総合研究所,研究開発,【配属先プロジェクト一覧】※合成、重合または配合経験があれば応募可能 1)SSBRタイヤ用ゴムの研究開発 2)透明ポリミイド（CPI）と低誘電率ポリミイド（ｍPI）関連 3)リチウム電池セパレーター粘着剤プロジェクトの研究開発 4)COP、COC 5)ビスマレイミド 6)CO2関連,['神奈川']
株式会社中化学日本総合研究所,【プロジェクトマネージャー】11～15 各化学素材関連の研究開発,■業務内容： 1.関連分野における技術および産業政策の追跡・調査、会社の技術情報の収集および分析業務の統括 2.ユーザー需要発掘、技術発展研究などの実施 3.研究開発チームを率いて組織を作り重要プロジェクトやキー技術の難関攻略の実施 4.重要技術方案の論証とレビューの推進、研究開発成果の検収、科学技術成果の転化の促進 5.会社が必要とする中核研究開発人員と技術専門家の推薦・導入 6.会社から指示されたその他の関連業務 【変更の範囲：会社の定める業務】 ■募集分野： （１１）光学用ポリメチルメタクリレート（PMMA） 用途： 導光板、カバーシート・背面板、プラスチック光ファイバー （１２）光学用フィルム材料（TAC） 用途：偏光子保護フィルム及び表面処理フィルム （１３）光学用フィルム材料（PET） 用途： 偏光子保護フィルム及び表面処理フィルム、バックライト用光学フィルム （１４）自動車グレードのポリビニルブチラール（PVB）シート用樹脂 用途：自動車ガラスの中間膜 （１５）ポリビニルアルコール樹脂 用途： LCD偏光板のベースフィルム,['神奈川']
株式会社中化学日本総合研究所,【新規研究拠点：川崎】【プロジェクトリーダー】国際的な優良企業・自由な企業文化≪グローバル人材歓迎≫,■ミッション 当社計画の技術分野に対して、プロジェクト研究開発業務の指導および管理を行っていただき 自社による独自の知的財産権を取得し、科学技術成果の事業化の促進を図ることを目標としていただきます。 ■職務内容について 【1】関連分野における国内外の科学技術および産業政策のフォローアップ、調査と会社の技術情報の収集および分析業務の統括を行っていただきます 【2】市場ニーズの調査、ユーザーニーズの発掘および技術開発研究などの業務を遂行していただきます 【3】研究開発チームを主導して、重要テーマやキーテクノロジーの難関攻略を図っていただきます 【4】重要技術プランの論証とレビューの推進、研究開発成果の検収、科学技術成果の事業化の促進を図っていただきます ■組織構成 配属部署：自主研究開発部／部下の人数：4~5人以上 ■企業文化 ・自由な社風：グローバルな社風があり比較的自由な雰囲気です。細かなルールの定めが少なく、自分自身でやりたいプロジェクトを中心に進めていくことが可能です。 ・社内には無料の飲料や食べ物が置いており、自由に飲食することができます。研究者が研究に集中できる環境を整えています。 ≪同社について≫ アメリカの雑誌「化学週刊」による最新の世界建設会社ランキングで2位に格付けされるなど中国最大級の化学工業・建設企業として有名な「中国化学」の100％子会社です。 日本の高い技術力を同社に還元するため、つくばに立ち上げました。より今後は研究を促進していくためにも、現在川崎に拠点を増やすことを検討中です。 新規拠点のプロジェクトリーダーとしてご活躍頂ける方を歓迎します。,['神奈川']
株式会社中化学日本総合研究所,【新テーマの探求】【プロジェクトリーダー】国際的な優良企業・自由な企業文化≪グローバル人材歓迎≫,■ミッション 当社計画の技術分野に対して、自主開発を行っていただき、技術成果を生み出すことを目標としていただきます。 ■職務内容について 【1】当社の既存の重点技術分野について必要な市場調査を実施していただきます。 【2】科学研究プラットフォームの構築と管理に参画していただきます。 【3】科学研究プロジェクトの論証、プロジェクト立ち上げ、レビュー、実行、まとめ及び普及など技術研究開発業務全般に参画していただきます。 【4】重要技術プランの論証とレビューへの組織としての参画、研究開発成果の検収、科学技術成果の事業化の促進を図っていただきます。 ■組織構成 配属部署：自主研究開発部／部下の人数：2名 ■企業文化 ・自由な社風：グローバルな社風があり比較的自由な雰囲気です。細かなルールの定めが少なく、自分自身でやりたいプロジェクトを中心に進めていくことが可能です。 ・社内には無料の飲料や食べ物が置いており、自由に飲食することができます。研究者が研究に集中できる環境を整えています。 ≪同社について≫ アメリカの雑誌「化学週刊」による最新の世界建設会社ランキングで2位に格付けされるなど中国最大級の化学工業・建設企業として有名な「中国化学」の100％子会社です。 日本の高い技術力を同社に還元するため、つくばに立ち上げました。より今後は研究を促進していくためにも、現在川崎に拠点を増やすことを検討中です。 新規拠点のプロジェクトリーダーとしてご活躍頂ける方を歓迎します。,"['神奈川', '茨城']"
株式会社中化学日本総合研究所,【研究企画※担当領域は経験・適性に応じて決定します】国際的な優良企業・自由な企業文化,先端化学、化学工学を中心とした研究及びその調査を行う当社にて、研究企画・事業開発を担当していただきます。担当領域は経験・適性に応じて決定します。 ※担当領域一例…プラスチック製造関連／原料化合物など ■企業文化 ・自由な社風：グローバルな社風があり比較的自由な雰囲気です。細かなルールの定めが少なく、自分自身でやりたいプロジェクトを中心に進めていくことが可能です。 ・社内には無料の飲料や食べ物が置いており、自由に飲食することができます。研究者が研究に集中できる環境を整えています。 ≪同社について≫ アメリカの雑誌「化学週刊」による最新の世界建設会社ランキングで2位に格付けされるなど中国最大級の化学工業・建設企業として有名な「中国化学」の100％子会社です。 日本の高い技術力を同社に還元するため、つくばに立ち上げました。より今後は研究を促進していくためにも、現在川崎に拠点を増やすことを検討中です。 新規拠点のプロジェクトリーダーとしてご活躍頂ける方を歓迎します。,['神奈川']
株式会社中化学日本総合研究所,【プロジェクトマネージャー】6～10各化学素材関連の研究開発,■業務内容： 1.関連分野における技術および産業政策の追跡・調査、会社の技術情報の収集および分析業務の統括 2.ユーザー需要発掘、技術発展研究などの実施 3.研究開発チームを率いて組織を作り重要プロジェクトやキー技術の難関攻略の実施 4.重要技術方案の論証とレビューの推進、研究開発成果の検収、科学技術成果の転化の促進 5.会社が必要とする中核研究開発人員と技術専門家の推薦・導入 6.会社から指示されたその他の関連業務 【変更の範囲：会社の定める業務】 ■募集分野： （6）感光性ポリイミド（PSPI） 用途：OLED用バンク材、半導体保護膜・再配線 （7）集積回路製造用のCMP研磨材料 用途：半導体前工程の平坦化工程（CMP） （8）エポキシ封止材 用途：半導体エポキシ封止材 （9）UV硬化アクリル 用途：ドライフィルムレジスト （10）封止基板用ソルダーレジスト 用途： ソルダーレジスト,['神奈川']
株式会社中化学日本総合研究所,【プロジェクトマネージャー】1~5各化学素材関連の研究開発,■業務内容： 1.関連分野における技術および産業政策の追跡・調査、会社の技術情報の収集および分析業務の統括 2.ユーザー需要発掘、技術発展研究などの実施 3.研究開発チームを率いて組織を作り重要プロジェクトやキー技術の難関攻略の実施 4.重要技術方案の論証とレビューの推進、研究開発成果の検収、科学技術成果の転化の促進 5.会社が必要とする中核研究開発人員と技術専門家の推薦・導入 6.会社から指示されたその他の関連業務 【変更の範囲：会社の定める業務】 ■募集分野： （1）ポリビニルアルコール（PVA）重合 （2）ポリアセタール（POM）重合 （3）ポリイミド（PI）フィルムの製造技術 用途：FCCL、先端ディスプレイ （4）低誘電率低損失ポリイミド（mPI） 用途：高周波プリント基板 （5）熱可塑性ポリイミド（TPI） 用途：自動車や産業機械のワッシャー・軸受け,['神奈川']
株式会社中化学日本総合研究所,【事業開発（BD）マネージャー】,■募集要項・業務内容 2030年を見据えた新事業を創出するため、組織運営、事業運営、事業企画、事業戦略など中枢的な役割を担って頂きます。 新規事業を立ち上げてきた当社において、製品化・事業化に向かう開発テーマが進行する一方で、さらに次の新規事業テーマ創出の企画に取り組んでいます。 ＜業務詳細＞ ・日本国内のパートナー企業、研究開発機構、大学など、事業化に必要なパートナーを選定及び提案 ・中国市場に合わせ、日本国内にて化学材料・電子材料・部品、製品等に限らず、様々なビジネスチャンスを発掘 ・上記事業の中国市場展開 ・協業スキームの企画、事業採算性を含めた事業計画の策定、秘密保持や業務委託の契約締結 ・化学関連製品の海外取引や販売代理商談等 【変更の範囲：会社の定める業務】,['神奈川']
株式会社ＷＩＴＨホールディングス,【池袋／リモート可】経理（主計室スタッフ）◆IPOを視野に増員◎保育所・学童保育所等多角的に事業展開,～新たな経験を積みたい方必見◎／保育所・学童保育所・介護事業を展開／社会貢献性の高い企業／リモート可・年休127日（土日祝）～ ■業務内容： 下記業務全般の業務管理・遂行をお任せします。 ■業務詳細： ・決算業務（四半期・年次） ・連結決算（JGAAP） ・四半期報告書、有価証券報告書、決算短信作成、他適時開示全般 ・税金計算 ・IPO準備 ・監査法人対応 【変更の範囲：会社の定める業務】 ■採用背景： IPO準備に伴い、人材強化を推進。各ポジションに専門スキルを有したメンバーを採用しています。 ■組織構成： 主計室5名（連結決算など）、園会計5名の組織あり。 ※皆一丸となってIPO達成に向けて走ってくれる人を求めています。連結の決算など複雑で難しい部分はもちろん最初は教えながらやってくださる方でOKです。ゆくゆくは1人で能動的に仕事を進めていってください。 ■当グループについて： 株式会社WITHホールディングスは、4つの子会社を持ち保育所・学童保育所・介護事業を運営しています。 「素敵な人生を送るために。」を軸に事業拡大しており、IPO準備を進めています。,['東京']
株式会社ＷＩＴＨホールディングス,【池袋／リモート可】法務◆IPOを視野に増員◎新たな経験を積める／保育や介護等多角的に事業展開,～IPOにチャレンジしたい第二新卒も歓迎◎／保育所・学童保育所・介護事業を展開／社会貢献性の高い企業／リモート可・年休127日（土日祝）～ ■業務内容： 下記業務全般の業務管理・遂行をお任せします。 ■業務詳細： ・契約書、利用規約、約款等の作成、レヴュー ・新規事業・新規ビジネススキームのための法的調査、関連書類作成 ・コンプライアンス委員会の運営／コーポレートアクションに関する法的調査 ・法令改正対応 ※一部総務関連の業務を依頼する可能性があります。 【変更の範囲：会社の定める業務】 ■採用背景： IPO準備に伴い、人材強化を推進。各ポジションに専門スキルを有したメンバーを採用しています。 ■当グループについて： 株式会社WITHホールディングスは、4つの子会社を持ち保育所・学童保育所・介護事業を運営しています。 「素敵な人生を送るために。」を軸に事業拡大しており、IPO準備を進めています。,['東京']
学校法人ワオ未来学園,【岡山】科学の面白さや教養を指導したい理科教員＜IT×教育＞民間経験者歓迎／通信制高校／年休125日,【土日祝休みかつ30時間を超える残業はなく、就業環境◎/理科の教員免許お持ちの方歓迎/2021年に新規開校した通信制高校にて一緒に学校を作っていきませんか？】 通信制高校は通信による教育を行うことを目的とした高校となっております。本校はその中でもオンラインによるバーチャルキャンパス上で運営する通信制高校です。 新しい学校ですので担任業務以外にも、生徒がより良い学校生活を送れるアイデアや新たな教材作成など学校創設メンバーとして新しい学校の創設に携わって頂けます。 具体的には下記業務となります。 ■業務内容： ・オンライン上での生徒対応やレポート指導 ・テスト制作、テスト運営、スクーリング運営 ・教科指導、進路指導、生活指導等 ・生徒の学習、進捗確認 基本的にはバーチャルキャンパスで学校活動を行い、生徒のレポートやテストをICTを活用し添削いたします。また、年に数回スクーリングがあり、生徒と直接関わることができます。卒業に必要な必須科目として、哲学探究、数理科学探究、自然科学探究、経済探究の4つの科目からなる「教養探究」というオリジナルの教科があります。 ■働き方： 本校は学校組織では珍しくフレックスタイム制を導入しています。また校舎はフリーアドレスとなっており、教職員は最新のＩＣＴを活用しながら働ける環境です。※社内のコミュニケーションツールはTeamsやZoomなども積極的に活用しております。さらに、学校運営を中心にしながらも、自己のスキル研鑽や知見を深めることを目的とした副業は可能です。 ■組織構成： 教職員全体で約20名が在籍しています。うち男性12名、女性8名。20代７名30～40代8名等幅広い年代の方に活躍いただいております。 ■当校の特徴： 母体であるワオ・コーポレーションは45年以上、民間教育事業に取り組んできました。ワオが運営する学習塾（能開センター・個別指導Axis）と連携し、国公立大学や難関私立大学への受験を全面的に支援します。 教育課程は「共通科目」に加え「ワオ高校オリジナル科目」があり、一人で集中して学ぶ環境はもちろん、生徒同士が相互学習を進めるためのバーチャルキャンパスや多様な学びのアクティビティー、スタディーツアーを提供。生徒の学びを促進する様々な仕掛けがあります。,['岡山']
学校法人ワオ未来学園,【東京】哲学やお金の教養を指導したい社会教員＜IT×教育＞民間経験者歓迎／通信制高校／新キャンパス,～東京都千代田区でキャンパス新設◎オンライン学校だからリモート勤務可能／資格を活かしてキャリアチェンジ◎／副業可／大手学習塾が母体の通信制高校～ ■業務内容：【変更の範囲：会社の定める業務】 （1）通信制高校の教育としての業務 ・オンライン上での生徒対応やレポート指導、学習進捗管理 ・テスト制作・運営、スクーリング運営 ・教科指導、進路指導、生活指導等 （2）社会経験を活かした各種企画 ・オンライン上での公開授業やワークショップの開催 ・様々な特別活動としてのスタディツアーの企画 ・留学、起業をはじめ、従来の枠を超えた教育活動 など、能力に応じて、従来の教員では経験できない様々な業務ができます。 ■当校概要： ・設立母体は、能開センター・個別指導Axisやワオっちなど教育事業を約50年取り組んでいたワオ・コーポレーションです。ワオ高等学校は、従来の教育の在り方を変えるために作られた学校法人・通信制高校です。 ・その特長は、（1）教養探究「哲学・科学・経済」の学びを中心としたカリキュラム、（2）対話とコミュニケーションを重視したオンラインハイスクールで、全国から生徒が集まっています。 ・また、人生100年時代を見据えた人材育成プログラムとしての「起業コース」や、グローバル時代の人材育成として長期高校留学や海外大学進学のための英語指導と留学サポートのある「留学コース」等、多彩な学びを提供しています。今回は当校で、社会教員としてジョインいただける方を募集します。 ■ポイント： 基本的にはバーチャルキャンパスで学校活動を行い、生徒のレポートやテストをICTを活用し添削いたします。また、年に数回宿泊型のスクーリングがあり、生徒と直接関わることができます。ワオ高校の教員としての教養探究の授業を受け持ち、教員自身も生徒ともに学び、ワークショップのスキルを向上していける環境があります。 ■組織構成： 教職員全体で約20名が在籍しています。 ■働き方： 本校は学校組織では珍しくフレックスタイム制を導入しています。また校舎はフリーアドレスとなっており、教職員は最新のICTを活用しながら働ける環境です。さらに、学校運営を中心にしながらも、自己のスキル研鑽や知見を深めることを目的とした副業は可能です。,['東京']
学校法人ワオ未来学園,【東京】科学の面白さや教養を指導したい理科教員＜IT×教育＞民間経験者歓迎／通信制高校／新拠点開設,◇◆理科の教員免許お持ちの方歓迎／就業環境良好◎／新キャンパスで一緒に学校作りをしませんか？◆◇ ■業務内容： 通信制高校は通信による教育を行うことを目的とした高校となっております。本校はその中でもオンラインによるバーチャルキャンパス上で運営する通信制高校です。 新しい学校ですので担任業務以外にも、生徒がより良い学校生活を送れるアイデアや新たな教材作成など学校創設メンバーとして新しい学校の創設に携わっていただけます。 ■業務詳細：【変更の範囲：会社の定める業務】 ・オンライン上での生徒対応やレポート指導 ・テスト制作、テスト運営、スクーリング運営 ・教科指導、進路指導、生活指導等 ・生徒の学習、進捗確認 ※岡山へ出張する場合があります。 ■特徴： 基本的にはバーチャルキャンパスで学校活動を行い、生徒のレポートやテストをICTを活用し添削いたします。また、年に数回スクーリングがあり、生徒と直接関わることができます。卒業に必要な必須科目として、哲学探究、数理科学探究、自然科学探究、経済探究の4つの科目からなる「教養探究」というオリジナルの教科があります。 ■働き方： 本校は学校組織では珍しくフレックスタイム制を導入しています。また校舎はフリーアドレスとなっており、教職員は最新のICTを活用しながら働ける環境です。※社内のコミュニケーションツールはTeamsやZoomなども積極的に活用しております。さらに、学校運営を中心にしながらも、自己のスキル研鑽や知見を深めることを目的とした副業は可能です。 ■組織構成： 教職員全体で約20名が在籍しています。うち男性12名、女性8名。20代７名30～40代8名等幅広い年代の方に活躍いただいております。 ■当校について： ・母体であるワオ・コーポレーションは45年以上、民間教育事業に取り組んできました。ワオが運営する学習塾（能開センター・個別指導Axis）と連携し、国公立大学や難関私立大学への受験を全面的に支援します。 ・教育課程は「共通科目」に加え「ワオ高校オリジナル科目」があり、一人で集中して学ぶ環境はもちろん、生徒同士が相互学習を進めるためのバーチャルキャンパスや多様な学びのアクティビティー、スタディーツアーを提供。生徒の学びを促進する様々な仕掛けがあります。,['東京']
学校法人ワオ未来学園,【岡山】通信制高校の学校広報／ビジネス経験を活かして新しい学校づくりに参画したい方歓迎／年休125日,◇◆25年4月新拠点開校・設立メンバー募集／ITの力で教育を変える／業界未経験歓迎／個人向けに提案をしてきた経験がある方歓迎／転勤なし◆◇ 通信制高校を展開する学校法人ワオ未来学園にて、生徒募集の広報を募集します。 東京・大阪に通学コースの新拠点を開設（25年４月）するにあたり 岡山を拠点に当校へ入学希望や検討中の方への入学促進の活動をしていただきます。 ■本ポジションの魅力 ・同社ではITを活用したオンライン高校として、従来の教育ではなく新しい教育を提供しています。 ご経験/ご経歴にもよりますが、広報担当の方は、入学促進活動の他、 教員免許の有無に関わらず教育・サポートへも参画していただくことが可能です。 ■業務詳細：【変更の範囲：会社の定める業務】 ・合同説明会の企画・運営（中高生への進路相談やキャリアカウンセリング対応、保護者対応） ・オープンキャンパスの企画・運営 ・中学、高校への営業活動 ・ネットやSNSを活用しての生徒募集活動 ・生徒募集のマーケティング、ネット解析 ・入学問合せ対応とその後のフォロー ・学校行事の運営 ・スクーリング時の運営サポート ・資料請求者やイベント参加者に対しての入学相談や出願促進 ※合同説明会等での出張が発生します。（宿泊の可能性あり／月2～3回程度） ■組織構成 広報専任担当は１名（岡山拠点） 各教員も広報業務にも関わっていただいており、全員で「学校を創る」体制をとっています。 ■当校について： ・母体であるワオ・コーポレーションは45年以上、民間教育事業に取り組んできました。ワオが運営する学習塾（能開センター・個別指導Axis）と連携し、国公立大学や難関私立大学への受験を全面的に支援します。 ・教育課程は「共通科目」に加え「ワオ高校オリジナル科目」があり、一人で集中して学ぶ環境はもちろん、生徒同士が相互学習を進めるためのバーチャルキャンパスや多様な学びのアクティビティー、スタディーツアーを提供。生徒の学びを促進する様々な仕掛けがあります。,['岡山']
学校法人ワオ未来学園,【梅田】科学の面白さや教養を指導したい理科教員＜IT×教育＞民間経験者歓迎／通信制高校／新拠点開設,◇◆理科の教員免許お持ちの方歓迎／就業環境良好◎／新キャンパスで一緒に学校作りをしませんか？◆◇ ■業務内容： 通信制高校は通信による教育を行うことを目的とした高校となっております。本校はその中でもオンラインによるバーチャルキャンパス上で運営する通信制高校です。 新しい学校ですので担任業務以外にも、生徒がより良い学校生活を送れるアイデアや新たな教材作成など学校創設メンバーとして新しい学校の創設に携わっていただけます。 ■業務詳細：【変更の範囲：会社の定める業務】 ・オンライン上での生徒対応やレポート指導 ・テスト制作、テスト運営、スクーリング運営 ・教科指導、進路指導、生活指導等 ・生徒の学習、進捗確認 ※岡山へ出張する場合があります。 ■特徴： 基本的にはバーチャルキャンパスで学校活動を行い、生徒のレポートやテストをICTを活用し添削いたします。また、年に数回スクーリングがあり、生徒と直接関わることができます。卒業に必要な必須科目として、哲学探究、数理科学探究、自然科学探究、経済探究の4つの科目からなる「教養探究」というオリジナルの教科があります。 ■働き方： 本校は学校組織では珍しくフレックスタイム制を導入しています。また校舎はフリーアドレスとなっており、教職員は最新のICTを活用しながら働ける環境です。※社内のコミュニケーションツールはTeamsやZoomなども積極的に活用しております。さらに、学校運営を中心にしながらも、自己のスキル研鑽や知見を深めることを目的とした副業は可能です。 ■組織構成： 教職員全体で約20名が在籍しています。うち男性12名、女性8名。20代７名30～40代8名等幅広い年代の方に活躍いただいております。 ■当校について： ・母体であるワオ・コーポレーションは45年以上、民間教育事業に取り組んできました。ワオが運営する学習塾（能開センター・個別指導Axis）と連携し、国公立大学や難関私立大学への受験を全面的に支援します。 ・教育課程は「共通科目」に加え「ワオ高校オリジナル科目」があり、一人で集中して学ぶ環境はもちろん、生徒同士が相互学習を進めるためのバーチャルキャンパスや多様な学びのアクティビティー、スタディーツアーを提供。生徒の学びを促進する様々な仕掛けがあります。,['大阪']
学校法人ワオ未来学園,【梅田】哲学やお金の教養を指導したい社会教員＜IT×教育＞民間経験者歓迎／通信制高校／新キャンパス,～大阪でキャンパス新設◎オンライン学校だからリモート勤務可能／年休125日／原則土日祝休み／転勤なし／就業環境◎／副業可／大手学習塾が母体の通信制高校～ ■業務内容：【変更の範囲：会社の定める業務】 （1）通信制高校の教育としての業務 ・オンライン上での生徒対応やレポート指導、学習進捗管理 ・テスト制作・運営、スクーリング運営 ・教科指導、進路指導、生活指導等 （2）社会経験を活かした各種企画 ・オンライン上での公開授業やワークショップの開催 ・様々な特別活動としてのスタディツアーの企画 ・留学、起業をはじめ、従来の枠を超えた教育活動 など、能力に応じて、従来の教員では経験できない様々な業務ができます。 ■当校概要： ・設立母体は、能開センター・個別指導Axisやワオっちなど教育事業を約50年取り組んでいたワオ・コーポレーションです。ワオ高等学校は、従来の教育の在り方を変えるために作られた学校法人・通信制高校です。 ・その特長は、（1）教養探究「哲学・科学・経済」の学びを中心としたカリキュラム、（2）対話とコミュニケーションを重視したオンラインハイスクールで、全国から生徒が集まっています。 ・また、人生100年時代を見据えた人材育成プログラムとしての「起業コース」や、グローバル時代の人材育成として長期高校留学や海外大学進学のための英語指導と留学サポートのある「留学コース」等、多彩な学びを提供しています。今回は当校で、社会教員としてジョインいただける方を募集します。 ■ポイント： 基本的にはバーチャルキャンパスで学校活動を行い、生徒のレポートやテストをICTを活用し添削いたします。また、年に数回宿泊型のスクーリングがあり、生徒と直接関わることができます。ワオ高校の教員としての教養探究の授業を受け持ち、教員自身も生徒ともに学び、ワークショップのスキルを向上していける環境があります。 ■組織構成： 教職員全体で約20名が在籍しています。 ■働き方： 本校は学校組織では珍しくフレックスタイム制を導入しています。また校舎はフリーアドレスとなっており、教職員は最新のICTを活用しながら働ける環境です。さらに、学校運営を中心にしながらも、自己のスキル研鑽や知見を深めることを目的とした副業は可能です。,['大阪']
学校法人ワオ未来学園,【東京】通信制高校の学校広報／ビジネス経験を活かして新しい学校づくりに参画したい方歓迎／新拠点開設,◇◆25年4月新拠点開校・設立メンバー募集／ITの力で教育を変える／業界未経験歓迎／個人向けに提案をしてきた経験がある方歓迎／転勤なし◆◇ ■業務内容： 通信制高校を展開する学校法人ワオ未来学園にて、生徒募集の広報を募集します。 東京・大阪に通学コースの新拠点を開設（25年４月）するにあたり東京を拠点に当校へ入学希望や検討中の方への入学促進の活動をしていただきます。 ■本ポジションの魅力 ・同社ではITを活用したオンライン高校として、従来の教育ではなく新しい教育を提供しています。 ご経験/ご経歴にもよりますが、広報担当の方は、入学促進活動の他、 教員免許の有無に関わらず教育・サポートへも参画していただくことが可能です。 ■業務詳細：【変更の範囲：会社の定める業務】 ・合同説明会の企画・運営（中高生への進路相談やキャリアカウンセリング対応、保護者対応） ・オープンキャンパスの企画・運営 ・中学、高校への営業活動 ・ネットやSNSを活用しての生徒募集活動 ・生徒募集のマーケティング、ネット解析 ・入学問合せ対応とその後のフォロー ・学校行事の運営 ・スクーリング時の運営サポート ・資料請求者やイベント参加者に対しての入学相談や出願促進 ※合同説明会等での出張が発生します。（宿泊の可能性あり／月2～3回程度） ■組織構成 広報専任担当は１名（岡山拠点） 各教員も広報業務にも関わっていただいており、全員で「学校を創る」体制をとっています。 ■当校について： ・母体であるワオ・コーポレーションは45年以上、民間教育事業に取り組んできました。ワオが運営する学習塾（能開センター・個別指導Axis）と連携し、国公立大学や難関私立大学への受験を全面的に支援します。 ・教育課程は「共通科目」に加え「ワオ高校オリジナル科目」があり、一人で集中して学ぶ環境はもちろん、生徒同士が相互学習を進めるためのバーチャルキャンパスや多様な学びのアクティビティー、スタディーツアーを提供。生徒の学びを促進する様々な仕掛けがあります。,['東京']
学校法人ワオ未来学園,【岡山】通信制高校教員※年間休日125日／転勤無し／2021年4月開校／土日祝休み／副業可,【土日祝休みかつ30時間を超える残業はなく、就業環境◎/体育・社会・理科の教員免許お持ちの方歓迎/2021年に新規開校した通信制高校にて一緒に学校を作っていきませんか？】 通信制高校は通信による教育を行うことを目的とした高校となっております。本校はその中でもオンラインによるバーチャルキャンパス上で運営する通信制高校です。 新しい学校ですので担任業務以外にも、生徒がより良い学校生活を送れるアイデアや新たな教材作成など学校創設メンバーとして新しい学校の創設に携わって頂けます。 具体的には下記業務となります。 ■業務内容： ・オンライン上での生徒対応やレポート指導 ・テスト制作、テスト運営、スクーリング運営 ・教科指導、進路指導、生活指導等 ・生徒の学習、進捗確認 基本的にはバーチャルキャンパスで学校活動を行い、生徒のレポートやテストをICTを活用し添削いたします。また、年に数回スクーリングがあり、生徒と直接関わることができます。卒業に必要な必須科目として、哲学探究、数理科学探究、自然科学探究、経済探究の4つの科目からなる「教養探究」というオリジナルの教科があります。 ■働き方： 本校は学校組織では珍しくフレックスタイム制を導入しています。また校舎はフリーアドレスとなっており、教職員は最新のＩＣＴを活用しながら働ける環境です。※社内のコミュニケーションツールはTeamsやZoomなども積極的に活用しております。さらに、学校運営を中心にしながらも、自己のスキル研鑽や知見を深めることを目的とした副業は可能です。 ■組織構成： 教職員全体で約20名が在籍しています。うち男性12名、女性8名。20代７名30～40代8名等幅広い年代の方に活躍いただいております。 ■当校の特徴： 母体であるワオ・コーポレーションは45年以上、民間教育事業に取り組んできました。ワオが運営する学習塾（能開センター・個別指導Axis）と連携し、国公立大学や難関私立大学への受験を全面的に支援します。 教育課程は「共通科目」に加え「ワオ高校オリジナル科目」があり、一人で集中して学ぶ環境はもちろん、生徒同士が相互学習を進めるためのバーチャルキャンパスや多様な学びのアクティビティー、スタディーツアーを提供。生徒の学びを促進する様々な仕掛けがあります。,['岡山']
